exercise_id,name,complexity_level,primary_equipment,target_muscles,secondary_muscles,body_parts,total_muscle_groups,gif_url,instructions,cardiovascular_endurance_score,muscular_strength_score,muscular_hypertrophy_score,power_development_score,functional_movement_score,calorie_expenditure_score,flexibility_mobility_score,balance_coordination_score,metabolic_conditioning_score,progressive_overload_score,primary_training_category,maintain_weight_compatibility,lose_weight_compatibility,gain_weight_compatibility,build_muscle_compatibility,improve_fitness_compatibility,sedentary_suitability,lightly_active_suitability,moderately_active_suitability,very_active_suitability,extremely_active_suitability,overall_quality_score
uTBt1HV,Scapular Pull-Up,2,body weight,traps,"biceps, rhomboids, rear deltoids",back,4,https://static.exercisedb.dev/media/uTBt1HV.gif,"Step:1 Start by hanging from a pull-up bar with your palms facing away from you and your arms fully extended. | Step:2 Retract your shoulder blades by pulling them down and back. | Step:3 Engage your back muscles and pull your body up towards the bar, focusing on squeezing your shoulder blades together. | Step:4 Pause for a moment at the top of the movement, then slowly lower your body back down to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,10.0,10.0,0.0,10.0,6.0,0.0,2.0,0.0,9.0,Strength Training,5.0,4.4,8.3,8.3,4.9,8.5,8.0,6.0,5.0,3.0,5.4
E4PwJqI,Self Assisted Inverse Leg Curl,2,body weight,hamstrings,"glutes, calves",upper legs,3,https://static.exercisedb.dev/media/E4PwJqI.gif,"Step:1 Lie face down on a leg curl machine with your legs extended and your ankles hooked under the padded lever. | Step:2 Place your hands on the side handles of the machine for support. | Step:3 Keeping your upper body stationary, exhale and curl your legs upward as far as possible. | Step:4 Hold the contracted position for a brief pause as you squeeze your hamstrings. | Step:5 Slowly lower your legs back to the starting position while inhaling. | Step:6 Repeat for the desired number of repetitions.",0.0,10.0,10.0,0.0,10.0,6.0,0.0,2.0,0.0,9.0,Strength Training,5.0,4.4,8.3,8.3,4.9,8.5,8.0,6.0,5.0,3.0,5.4
0V2YQjW,Pull Up (Neutral Grip),3,body weight,lats,"biceps, forearms",back,3,https://static.exercisedb.dev/media/0V2YQjW.gif,"Step:1 Hang from a pull-up bar with a neutral grip (palms facing each other) and your arms fully extended. | Step:2 Engage your core and squeeze your shoulder blades together. | Step:3 Pull your body up towards the bar by bending your elbows and driving your elbows down towards your hips. | Step:4 Continue pulling until your chin is above the bar. | Step:5 Pause for a moment at the top, then slowly lower your body back down to the starting position with control. | Step:6 Repeat for the desired number of repetitions.",0.0,10.0,10.0,0.0,10.0,6.0,0.0,2.0,0.0,9.0,Strength Training,5.0,4.4,8.3,8.3,4.9,7.5,7.0,7.0,6.0,5.0,5.4
YAk5dIw,Reverse Grip Pull-Up,3,body weight,lats,"biceps, forearms",back,3,https://static.exercisedb.dev/media/YAk5dIw.gif,"Step:1 Grab the pull-up bar with an underhand grip, hands shoulder-width apart. | Step:2 Hang from the bar with your arms fully extended and your body straight. | Step:3 Engage your back muscles and pull your body up towards the bar, leading with your chest. | Step:4 Continue pulling until your chin is above the bar. | Step:5 Pause for a moment at the top, then slowly lower your body back down to the starting position. | Step:6 Repeat for the desired number of repetitions.",0.0,10.0,10.0,0.0,10.0,6.0,0.0,2.0,0.0,9.0,Strength Training,5.0,4.4,8.3,8.3,4.9,7.5,7.0,7.0,6.0,5.0,5.4
CbFSYC1,Rear Pull-Up,3,body weight,lats,"biceps, forearms",back,3,https://static.exercisedb.dev/media/CbFSYC1.gif,"Step:1 Grab the pull-up bar with an overhand grip, slightly wider than shoulder-width apart. | Step:2 Hang from the bar with your arms fully extended and your body straight. | Step:3 Engage your back muscles and pull your body up towards the bar, keeping your elbows close to your body. | Step:4 Continue pulling until your chin is above the bar. | Step:5 Pause for a moment at the top, then slowly lower your body back down to the starting position. | Step:6 Repeat for the desired number of repetitions.",0.0,10.0,10.0,0.0,10.0,6.0,0.0,2.0,0.0,9.0,Strength Training,5.0,4.4,8.3,8.3,4.9,7.5,7.0,7.0,6.0,5.0,5.4
d1GgzTU,L-Pull-Up,3,body weight,lats,"biceps, forearms",back,3,https://static.exercisedb.dev/media/d1GgzTU.gif,"Step:1 Grab the pull-up bar with an overhand grip, slightly wider than shoulder-width apart. | Step:2 Hang with your arms fully extended and your body straight. | Step:3 Engage your lats and biceps to pull your body up towards the bar, keeping your elbows close to your body. | Step:4 Continue pulling until your chin is above the bar. | Step:5 Pause for a moment at the top, then slowly lower your body back down to the starting position. | Step:6 Repeat for the desired number of repetitions.",0.0,10.0,10.0,0.0,10.0,6.0,0.0,2.0,0.0,9.0,Strength Training,5.0,4.4,8.3,8.3,4.9,7.5,7.0,7.0,6.0,5.0,5.4
GwYwElT,Self Assisted Inverse Leg Curl,1,body weight,hamstrings,"glutes, calves",upper legs,3,https://static.exercisedb.dev/media/GwYwElT.gif,"Step:1 Lie flat on your back on a mat or bench with your legs extended. | Step:2 Place your hands by your sides or under your glutes for support. | Step:3 Bend your knees and lift your feet off the ground, bringing your thighs towards your chest. | Step:4 Pause for a moment at the top, then slowly lower your legs back to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,10.0,10.0,0.0,10.0,6.0,0.0,2.0,0.0,9.0,Strength Training,5.0,4.4,8.3,8.3,4.9,9.5,7.0,5.0,3.0,3.0,5.4
xcLntTC,Slow Leg Pull In Flat Bench,2,body weight,abs,"hip flexors, lower back",waist,3,https://static.exercisedb.dev/media/xcLntTC.gif,"Step:1 Sit on a flat bench with your legs extended straight out in front of you. | Step:2 Place your hands on the bench beside your hips for support. | Step:3 Engage your abs and lift your legs off the ground, bringing your knees towards your chest. | Step:4 Pause for a moment at the top, then slowly lower your legs back down to the starting position. | Step:5 Repeat for the desired number of repetitions. Maintain slow form throughout.",0.0,10.0,10.0,0.0,10.0,6.0,0.0,2.0,0.0,9.0,Strength Training,5.0,4.4,8.3,8.3,4.9,8.5,8.0,6.0,5.0,3.0,5.4
DoEYq4s,Sissy Squat Isolation,3,body weight,quads,"calves, glutes",upper legs,3,https://static.exercisedb.dev/media/DoEYq4s.gif,"Step:1 Stand with your feet shoulder-width apart and your toes pointing slightly outward. | Step:2 Hold onto a stable object for balance if needed. | Step:3 Slowly lower your body by bending your knees and leaning back, keeping your torso upright. | Step:4 Continue lowering until your thighs are parallel to the ground or as far as you can comfortably go. | Step:5 Pause for a moment, then push through your heels to return to the starting position. | Step:6 Repeat for the desired number of repetitions. Emphasize isolation control.",0.0,10.0,10.0,0.0,10.0,6.0,0.0,2.0,0.0,9.0,Strength Training,5.0,4.4,8.3,8.3,4.9,7.5,7.0,7.0,6.0,5.0,5.4
Rsxr3xl,One Arm Against Wall Compressed,2,body weight,lats,"shoulders, triceps",back,3,https://static.exercisedb.dev/media/Rsxr3xl.gif,"Step:1 Stand facing a wall with your feet shoulder-width apart. | Step:2 Extend one arm straight out in front of you and place your palm against the wall. | Step:3 Engage your core and lean your body forward, keeping your arm straight and your back flat. Maintain compressed form throughout. | Step:4 Slowly push against the wall with your palm, activating your lat muscles. | Step:5 Hold the position for a few seconds, then release and repeat with the other arm.",0.0,10.0,10.0,0.0,10.0,6.0,0.0,2.0,0.0,9.0,Strength Training,5.0,4.4,8.3,8.3,4.9,8.5,8.0,6.0,5.0,3.0,5.4
cuC7529,One Leg Squat - Expanded Variation,3,body weight,glutes,"quadriceps, hamstrings, calves",upper legs,4,https://static.exercisedb.dev/media/cuC7529.gif,"Step:1 Stand with your feet shoulder-width apart. | Step:2 Extend one leg forward, keeping it off the ground. | Step:3 Bend your standing leg and lower your body down as if sitting back into a chair. | Step:4 Keep your chest up and your back straight. | Step:5 Push through your heel to return to the starting position. | Step:6 Repeat with the other leg. Maintain expanded form throughout.",0.0,10.0,10.0,0.0,10.0,6.0,0.0,2.0,0.0,9.0,Strength Training,5.0,4.4,8.3,8.3,4.9,7.5,7.0,7.0,6.0,5.0,5.4
fjjY3N4,Inverted Style Inverse Leg Curl (On Pull-Up Cable Machine),2,body weight,hamstrings,"glutes, calves",upper legs,3,https://static.exercisedb.dev/media/fjjY3N4.gif,"Step:1 Adjust the cable machine so that the ankle straps are at the lowest setting. | Step:2 Lie face down on the bench with your legs extended and the ankle straps attached to your feet. | Step:3 Hold onto the handles of the bench for stability. | Step:4 Bend your knees and curl your legs towards your glutes, squeezing your hamstrings. | Step:5 Pause for a moment at the top of the movement, then slowly lower your legs back to the starting position. | Step:6 Repeat for the desired number of repetitions. Maintain inverted form throughout.",0.0,10.0,10.0,0.0,10.0,6.0,0.0,2.0,0.0,9.0,Strength Training,5.0,4.4,8.3,8.3,4.9,8.5,8.0,6.0,5.0,3.0,5.4
xnInPfE,Barbell Standing Ab Rollerout,2,barbell,abs,"shoulders, lower back",waist,3,https://static.exercisedb.dev/media/xnInPfE.gif,"Step:1 Stand upright with your feet shoulder-width apart and hold the barbell with both hands in front of your thighs. | Step:2 Engage your core and slowly roll the barbell down towards the ground, keeping your back straight and your arms extended. | Step:3 Continue rolling the barbell forward until your body is fully extended and your hands are directly above your head. | Step:4 Pause for a moment, then slowly roll the barbell back towards your thighs, maintaining control and keeping your core engaged. | Step:5 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,5.0,6.0,9.0,6.5,0.0,9.0,Flexibility & Mobility,5.5,3.4,6.6,6.6,4.7,6.0,8.0,6.0,6.0,4.0,5.3
Gxg9lDc,Barbell Rollerout From Bench,3,barbell,abs,"shoulders, triceps",waist,3,https://static.exercisedb.dev/media/Gxg9lDc.gif,"Step:1 Start by kneeling on the floor with a barbell placed on a bench in front of you. | Step:2 Grasp the barbell with an overhand grip, slightly wider than shoulder-width apart. | Step:3 Keeping your core engaged and your back straight, slowly roll the barbell forward, extending your arms in front of you. | Step:4 Continue rolling the barbell forward until your body is fully extended and your arms are overhead. | Step:5 Pause for a moment at the fully extended position, then slowly roll the barbell back towards your body, returning to the starting position. | Step:6 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,5.0,6.0,9.0,6.5,0.0,9.0,Flexibility & Mobility,5.5,3.4,6.6,6.6,4.7,5.0,7.0,7.0,7.0,6.0,5.3
PDHE73u,Controlled Band Straight Back Stiff Leg Deadlift,3,band,glutes,"hamstrings, lower back",upper legs,3,https://static.exercisedb.dev/media/PDHE73u.gif,"Step:1 Stand with your feet shoulder-width apart and place the band around your upper legs. | Step:2 Hold the band with both hands in front of your thighs, palms facing your body. | Step:3 Keeping your back straight and your knees slightly bent, hinge at the hips and lower the band towards the ground. Focus on controlled movement. | Step:4 Feel the stretch in your hamstrings as you lower the band. | Step:5 Engage your glutes and hamstrings to lift your body back up to the starting position. | Step:6 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,5.0,6.0,9.0,6.5,0.0,9.0,Flexibility & Mobility,5.5,3.4,6.6,6.6,4.7,7.5,7.0,7.0,6.0,5.0,5.3
a4F9Oyc,Kettlebell Double Alternating Hang Clean,4,kettlebell,biceps,"forearms, shoulders",upper arms,3,https://static.exercisedb.dev/media/a4F9Oyc.gif,"Step:1 Stand with your feet shoulder-width apart, holding a kettlebell in each hand with an overhand grip. | Step:2 Bend your knees slightly and hinge forward at the hips, keeping your back straight and chest up. | Step:3 Allow the kettlebells to hang straight down in front of your body. | Step:4 In one fluid motion, explosively extend your hips and knees while shrugging your shoulders. | Step:5 As the kettlebells rise, pull them up towards your shoulders, keeping your elbows high and out to the sides. | Step:6 Catch the kettlebells at shoulder height, with your palms facing inward and your elbows pointing forward. | Step:7 Lower the kettlebells back down to the starting position and repeat for the desired number of repetitions.",0.0,7.0,7.5,9.0,7.5,7.5,0.0,0.0,0.0,9.0,Power Training,3.4,3.9,8.0,8.0,4.3,4.5,5.0,6.0,7.0,6.0,5.1
SGY8Zui,Barbell Clean And Press,4,barbell,quads,"hamstrings, glutes, shoulders, triceps",upper legs,5,https://static.exercisedb.dev/media/SGY8Zui.gif,"Step:1 Stand with your feet shoulder-width apart and the barbell on the floor in front of you. | Step:2 Bend your knees and hinge at the hips to lower down and grip the barbell with an overhand grip, hands slightly wider than shoulder-width apart. | Step:3 Drive through your heels and extend your hips and knees to lift the barbell off the floor, keeping it close to your body. | Step:4 As the barbell reaches your thighs, explosively extend your hips, shrug your shoulders, and pull the barbell up towards your chest. | Step:5 As the barbell reaches chest height, quickly drop under it and catch it at shoulder level, with your elbows pointing forward and your palms facing up. | Step:6 From the catch position, press the barbell overhead by extending your arms and pushing the barbell straight up. | Step:7 Lower the barbell back down to the starting position and repeat for the desired number of repetitions.",0.0,7.0,7.5,9.0,7.5,7.5,0.0,0.0,0.0,9.0,Power Training,3.4,3.9,8.0,8.0,4.3,2.0,5.0,6.0,8.0,7.0,5.1
6pTkI99,Dumbbell One Arm Snatch,5,dumbbell,glutes,"hamstrings, quadriceps, core",upper legs,4,https://static.exercisedb.dev/media/6pTkI99.gif,"Step:1 Stand with your feet shoulder-width apart, holding a dumbbell in one hand with an overhand grip. | Step:2 Bend your knees slightly and hinge forward at the hips, keeping your back straight and chest up. | Step:3 Lower the dumbbell towards the ground, keeping it close to your body. | Step:4 Explosively extend your hips, knees, and ankles, driving the dumbbell upwards in a straight line. | Step:5 As the dumbbell reaches shoulder height, quickly rotate your hand and punch it overhead, fully extending your arm. | Step:6 Catch the dumbbell overhead with a slight bend in your knees and hips. | Step:7 Lower the dumbbell back down to the starting position in a controlled manner. | Step:8 Repeat for the desired number of repetitions, then switch to the other arm.",0.0,7.0,7.5,9.0,7.5,7.5,0.0,0.0,0.0,9.0,Power Training,3.4,3.9,8.0,8.0,4.3,4.5,3.0,5.0,6.0,7.0,5.1
dG5Smob,Snatch Pull,5,barbell,quads,"hamstrings, glutes, calves",upper legs,4,https://static.exercisedb.dev/media/dG5Smob.gif,"Step:1 Stand with your feet shoulder-width apart and the barbell on the ground in front of you. | Step:2 Bend your knees and hinge at the hips to lower into a squat position, gripping the barbell with an overhand grip. | Step:3 Keep your back straight and chest up as you drive through your heels to lift the barbell off the ground, extending your hips and knees. | Step:4 As the barbell reaches hip level, explosively pull it upwards, shrugging your shoulders and pulling your elbows high and to the sides. | Step:5 As the barbell reaches its highest point, quickly drop underneath it, pulling yourself into a deep squat position. | Step:6 Catch the barbell overhead with your arms fully extended and your knees bent. | Step:7 Stand up by extending your hips and knees, keeping the barbell overhead. | Step:8 Lower the barbell back down to the starting position by reversing the movement. | Step:9 Repeat for the desired number of repetitions.",0.0,7.0,7.5,9.0,7.5,7.5,0.0,0.0,0.0,9.0,Power Training,3.4,3.9,8.0,8.0,4.3,2.0,3.0,5.0,7.0,8.0,5.1
aXcUyKb,Kettlebell One Arm Snatch,3,kettlebell,delts,"trapezius, forearms, core",shoulders,4,https://static.exercisedb.dev/media/aXcUyKb.gif,"Step:1 Stand with your feet shoulder-width apart, holding a kettlebell in one hand between your legs. | Step:2 Bend your knees slightly and hinge at the hips, lowering the kettlebell towards the ground. | Step:3 Explosively extend your hips and knees, using the momentum to swing the kettlebell up towards your shoulder. | Step:4 As the kettlebell reaches shoulder height, rotate your hand and punch it straight up overhead, fully extending your arm. | Step:5 Lower the kettlebell back down between your legs and repeat for the desired number of repetitions.",0.0,7.0,7.5,9.0,7.5,7.5,0.0,0.0,0.0,9.0,Power Training,3.4,3.9,8.0,8.0,4.3,6.5,6.0,7.0,6.0,5.0,5.1
7Ba7bQ2,Kettlebell Two Arm Clean,3,kettlebell,delts,"traps, forearms",shoulders,3,https://static.exercisedb.dev/media/7Ba7bQ2.gif,"Step:1 Stand with your feet shoulder-width apart, holding a kettlebell in front of your thighs with both hands, palms facing towards you. | Step:2 Bend your knees slightly and hinge at the hips, lowering the kettlebell towards the ground. | Step:3 Explosively extend your hips and knees, using the momentum to pull the kettlebell up towards your shoulders. | Step:4 As the kettlebell reaches shoulder height, rotate your wrists and catch the kettlebell in the rack position, with your elbows tucked in and the kettlebell resting on the back of your forearm. | Step:5 Lower the kettlebell back down to the starting position and repeat for the desired number of repetitions.",0.0,7.0,7.5,9.0,7.5,7.5,0.0,0.0,0.0,9.0,Power Training,3.4,3.9,8.0,8.0,4.3,6.5,6.0,7.0,6.0,5.0,5.1
vzAxBtt,Kettlebell One Arm Clean And Jerk,3,kettlebell,delts,"triceps, core",shoulders,3,https://static.exercisedb.dev/media/vzAxBtt.gif,"Step:1 Stand with your feet shoulder-width apart, holding a kettlebell in one hand with an overhand grip. | Step:2 Bend your knees slightly and hinge at the hips, lowering the kettlebell between your legs. | Step:3 Explosively extend your hips, knees, and ankles, using the momentum to swing the kettlebell up to shoulder height. | Step:4 As the kettlebell reaches shoulder height, rotate your wrist and punch your hand straight up, locking out your arm overhead. | Step:5 Lower the kettlebell back down to the starting position and repeat for the desired number of repetitions.",0.0,7.0,7.5,9.0,7.5,7.5,0.0,0.0,0.0,9.0,Power Training,3.4,3.9,8.0,8.0,4.3,6.5,6.0,7.0,6.0,5.0,5.1
jCrtE9b,One Arm Slam (With Medicine Ball),2,medicine ball,abs,"shoulders, back",waist,3,https://static.exercisedb.dev/media/jCrtE9b.gif,"Step:1 Stand with your feet shoulder-width apart, holding the medicine ball with one hand in front of your waist. | Step:2 Bend your knees slightly and engage your core. | Step:3 Raise the medicine ball above your head, fully extending your arm. | Step:4 Forcefully slam the medicine ball down to the ground, using your core and shoulders to generate power. | Step:5 Catch the medicine ball on the bounce and repeat for the desired number of repetitions.",0.0,7.0,0.0,9.0,7.5,7.5,0.0,0.0,0.0,0.0,Power Training,3.4,3.9,4.1,4.1,4.3,6.0,7.0,6.0,5.0,3.0,3.5
LHWF7us,Kettlebell Hang Clean,4,kettlebell,hamstrings,"glutes, quadriceps, calves",upper legs,4,https://static.exercisedb.dev/media/LHWF7us.gif,"Step:1 Stand with your feet shoulder-width apart, holding a kettlebell in front of your thighs. | Step:2 Bend your knees slightly and hinge forward at the hips, keeping your back straight. | Step:3 Lower the kettlebell towards the ground, allowing it to swing between your legs. | Step:4 Quickly extend your hips and knees, using the momentum to swing the kettlebell up to shoulder height. | Step:5 As the kettlebell reaches shoulder height, rotate your wrists and catch the kettlebell in the rack position, with your elbow tucked in and the kettlebell resting on your forearm. | Step:6 Lower the kettlebell back down to the starting position between your legs, and repeat for the desired number of repetitions.",0.0,7.0,7.5,9.0,7.5,7.5,0.0,0.0,0.0,9.0,Power Training,3.4,3.9,8.0,8.0,4.3,4.5,5.0,6.0,7.0,6.0,5.1
lFhb2Rw,Smith Front Squat (Clean Grip),5,smith machine,glutes,"quadriceps, hamstrings, calves, core",upper legs,5,https://static.exercisedb.dev/media/lFhb2Rw.gif,"Step:1 Set up the smith machine with the barbell at shoulder height. | Step:2 Stand facing the barbell with your feet shoulder-width apart. | Step:3 Grasp the barbell with an overhand grip, slightly wider than shoulder-width apart. | Step:4 Step back and position the barbell on your front shoulders, resting it on your collarbone and deltoids. | Step:5 Keep your chest up, back straight, and core engaged. | Step:6 Lower your body by bending at the knees and hips, as if sitting back into a chair. | Step:7 Continue lowering until your thighs are parallel to the ground or slightly below. | Step:8 Pause for a moment, then push through your heels to return to the starting position. | Step:9 Repeat for the desired number of repetitions.",0.0,7.0,7.5,9.0,7.5,7.5,0.0,0.0,0.0,9.0,Power Training,3.4,3.9,8.0,8.0,4.3,2.0,3.0,5.0,7.0,8.0,5.1
4KJEpzb,Kettlebell Bottoms Up Clean From The Hang Position,5,kettlebell,biceps,"forearms, shoulders",upper arms,3,https://static.exercisedb.dev/media/4KJEpzb.gif,"Step:1 Stand with your feet shoulder-width apart, holding a kettlebell in one hand with an overhand grip. | Step:2 Bend your knees slightly and hinge forward at the hips, keeping your back straight and chest up. | Step:3 Allow the kettlebell to hang down between your legs, with your arm fully extended. | Step:4 In one fluid motion, explosively extend your hips and knees while pulling the kettlebell up towards your shoulder. | Step:5 As the kettlebell reaches shoulder height, rotate your wrist so that the bottom of the kettlebell is facing up. | Step:6 Catch the kettlebell at shoulder height with your elbow bent and your palm facing up. | Step:7 Lower the kettlebell back down to the starting position by reversing the movement. | Step:8 Repeat for the desired number of repetitions, then switch sides.",0.0,7.0,7.5,9.0,7.5,7.5,0.0,0.0,0.0,9.0,Power Training,3.4,3.9,8.0,8.0,4.3,4.5,3.0,5.0,6.0,7.0,5.1
M74kdvm,Kettlebell Double Snatch,3,kettlebell,delts,"trapezius, forearms, core",shoulders,4,https://static.exercisedb.dev/media/M74kdvm.gif,"Step:1 Stand with your feet shoulder-width apart, holding a kettlebell in each hand at arm's length in front of your thighs. | Step:2 Bend your knees slightly and hinge forward at the hips, keeping your back flat and chest up. | Step:3 In one explosive motion, extend your hips, knees, and ankles, and simultaneously pull the kettlebells up towards your shoulders. | Step:4 As the kettlebells reach shoulder level, rotate your wrists and punch the kettlebells overhead, fully extending your arms. | Step:5 Lower the kettlebells back down to the starting position and repeat for the desired number of repetitions.",0.0,7.0,7.5,9.0,7.5,7.5,0.0,0.0,0.0,9.0,Power Training,3.4,3.9,8.0,8.0,4.3,6.5,6.0,7.0,6.0,5.0,5.1
qi996YS,Barbell Clean-Grip Front Squat,4,barbell,glutes,"quadriceps, hamstrings, calves, core",upper legs,5,https://static.exercisedb.dev/media/qi996YS.gif,"Step:1 Start by standing with your feet shoulder-width apart and the barbell resting on your upper chest, with your elbows pointing forward. | Step:2 Lower your body by bending your knees and pushing your hips back, as if you are sitting back into a chair. | Step:3 Keep your chest up and your back straight as you lower down, making sure your knees do not go past your toes. | Step:4 Continue lowering until your thighs are parallel to the ground, or as low as you can comfortably go. | Step:5 Pause for a moment at the bottom, then push through your heels to stand back up, extending your hips and knees. | Step:6 Repeat for the desired number of repetitions.",0.0,7.0,7.5,9.0,7.5,7.5,0.0,0.0,0.0,9.0,Power Training,3.4,3.9,8.0,8.0,4.3,2.0,5.0,6.0,8.0,7.0,5.1
oHg8eop,Medicine Ball Overhead Slam,2,medicine ball,upper back,"shoulders, core",back,3,https://static.exercisedb.dev/media/oHg8eop.gif,"Step:1 Stand with your feet shoulder-width apart, holding a medicine ball with both hands above your head. | Step:2 Engage your core and keep your back straight. | Step:3 Bend your knees slightly and forcefully slam the medicine ball down to the ground in front of you. | Step:4 As you slam the ball down, use your entire body to generate power, including your shoulders and core. | Step:5 Catch the ball on the bounce and repeat for the desired number of repetitions.",0.0,7.0,0.0,9.0,7.5,7.5,0.0,0.0,0.0,0.0,Power Training,3.4,3.9,4.1,4.1,4.3,6.0,7.0,6.0,5.0,3.0,3.5
xHKN2s8,Barbell One Arm Snatch,5,barbell,delts,"traps, forearms, core",shoulders,4,https://static.exercisedb.dev/media/xHKN2s8.gif,"Step:1 Stand with your feet shoulder-width apart, toes pointing slightly outwards. | Step:2 Hold the barbell with an overhand grip, hands slightly wider than shoulder-width apart. | Step:3 Bend your knees and lower your hips into a squat position, keeping your back straight and chest up. | Step:4 Explosively extend your hips, knees, and ankles, driving the barbell upwards. | Step:5 As the barbell reaches chest level, pull it upwards with your arm, keeping it close to your body. | Step:6 Rotate your elbow under the barbell and extend your arm fully overhead, locking out your elbow. | Step:7 Lower the barbell back down to the starting position in a controlled manner. | Step:8 Repeat for the desired number of repetitions, then switch arms.",0.0,7.0,7.5,9.0,7.5,7.5,0.0,0.0,0.0,9.0,Power Training,3.4,3.9,8.0,8.0,4.3,2.0,3.0,5.0,7.0,8.0,5.1
SiWCcTN,Power Clean,5,barbell,hamstrings,"glutes, quadriceps, calves",upper legs,4,https://static.exercisedb.dev/media/SiWCcTN.gif,"Step:1 Start with the barbell on the ground in front of you, with your feet shoulder-width apart. | Step:2 Bend down and grip the barbell with an overhand grip, slightly wider than shoulder-width apart. | Step:3 Keep your back straight and chest up as you lift the barbell off the ground, extending your hips and knees. | Step:4 As the barbell reaches your mid-thigh, explosively pull it upwards, shrugging your shoulders and pulling your elbows high and to the sides. | Step:5 As the barbell reaches its highest point, quickly drop underneath it, rotating your elbows around and catching the barbell on your shoulders in a front squat position. | Step:6 Stand up with the barbell, fully extending your hips and knees. | Step:7 Lower the barbell back down to the starting position, keeping control of the weight throughout the movement. | Step:8 Repeat for the desired number of repetitions.",0.0,7.0,7.5,9.0,7.5,7.5,0.0,0.0,0.0,9.0,Power Training,3.4,3.9,8.0,8.0,4.3,2.0,3.0,5.0,7.0,8.0,5.1
7Hg55JG,Dumbbell Clean,4,dumbbell,glutes,"hamstrings, quadriceps, calves",upper legs,4,https://static.exercisedb.dev/media/7Hg55JG.gif,"Step:1 Stand with your feet shoulder-width apart, holding a dumbbell in each hand with an overhand grip. | Step:2 Bend your knees and lower your hips into a squat position, keeping your back straight and chest up. | Step:3 Explosively extend your hips and knees, driving through your heels to jump off the ground. | Step:4 As you jump, shrug your shoulders and pull the dumbbells up towards your shoulders, keeping them close to your body. | Step:5 Catch the dumbbells at shoulder height, with your elbows pointing forward and your palms facing up. | Step:6 Lower the dumbbells back down to the starting position by reversing the movement. | Step:7 Repeat for the desired number of repetitions.",0.0,7.0,7.5,9.0,7.5,7.5,0.0,0.0,0.0,9.0,Power Training,3.4,3.9,8.0,8.0,4.3,4.5,5.0,6.0,7.0,6.0,5.1
I4tibZG,Kettlebell Alternating Hang Clean,4,kettlebell,forearms,"shoulders, traps, core",lower arms,4,https://static.exercisedb.dev/media/I4tibZG.gif,"Step:1 Stand with your feet shoulder-width apart, holding a kettlebell in each hand with an overhand grip. | Step:2 Bend your knees slightly and hinge forward at the hips, keeping your back straight and chest up. | Step:3 Allow the kettlebells to hang in front of your body with your arms fully extended. | Step:4 In one fluid motion, explosively extend your hips, shrug your shoulders, and pull the kettlebells up towards your shoulders. | Step:5 As the kettlebells reach shoulder height, rotate your wrists and catch the kettlebells in the rack position, with your palms facing inward and the kettlebells resting on the outside of your forearms. | Step:6 Lower the kettlebells back down to the starting position and repeat the movement with the opposite arm. | Step:7 Continue alternating arms for the desired number of repetitions.",0.0,7.0,7.5,9.0,7.5,7.5,0.0,0.0,0.0,9.0,Power Training,3.4,3.9,8.0,8.0,4.3,4.5,5.0,6.0,7.0,6.0,5.1
rmEukuS,Single Leg Bridge With Outstretched Leg,2,body weight,glutes,"hamstrings, quadriceps",upper legs,3,https://static.exercisedb.dev/media/rmEukuS.gif,"Step:1 Lie on your back with your knees bent and feet flat on the ground. | Step:2 Extend one leg straight out in front of you. | Step:3 Engage your glutes and lift your hips off the ground, forming a straight line from your knees to your shoulders. | Step:4 Hold for a moment at the top, then slowly lower your hips back down to the starting position. | Step:5 Repeat for the desired number of repetitions, then switch legs.",0.0,3.5,3.0,0.0,7.0,0.0,9.0,8.5,0.0,0.0,Flexibility & Mobility,5.1,1.6,2.6,2.6,4.2,8.5,8.0,6.0,5.0,3.0,3.2
7M66AVi,Barbell Rollerout,2,barbell,abs,lower back,waist,2,https://static.exercisedb.dev/media/7M66AVi.gif,"Step:1 Kneel on the floor and hold a barbell with both hands, shoulder-width apart. | Step:2 Roll the barbell forward, extending your arms and keeping your core engaged. | Step:3 Continue rolling forward until your body is fully extended and your arms are overhead. | Step:4 Pause for a moment, then slowly roll the barbell back towards your knees, maintaining control. | Step:5 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,5.0,4.0,9.0,6.5,0.0,7.5,Flexibility & Mobility,5.0,2.7,6.0,6.0,4.2,6.0,8.0,6.0,6.0,4.0,4.7
Qoujh3Q,Wind Sprints,2,body weight,abs,"quadriceps, hamstrings, calves",waist,4,https://static.exercisedb.dev/media/Qoujh3Q.gif,"Step:1 Find an open space or a track to perform the exercise. | Step:2 Start by standing with your feet shoulder-width apart. | Step:3 Begin running as fast as you can, pumping your arms and driving your knees up. | Step:4 Continue sprinting for a specific distance or time period. | Step:5 Rest and repeat for the desired number of repetitions.",7.5,3.5,3.0,6.0,2.5,9.0,0.0,2.0,8.5,0.0,Metabolic Training,3.4,6.7,2.8,2.8,3.9,7.5,7.0,6.0,6.0,4.0,4.1
