exercise_id,name,complexity_level,primary_equipment,target_muscles,secondary_muscles,body_parts,total_muscle_groups,gif_url,instructions,cardiovascular_endurance_score,muscular_strength_score,muscular_hypertrophy_score,power_development_score,functional_movement_score,calorie_expenditure_score,flexibility_mobility_score,balance_coordination_score,metabolic_conditioning_score,progressive_overload_score,primary_training_category,maintain_weight_compatibility,lose_weight_compatibility,gain_weight_compatibility,build_muscle_compatibility,improve_fitness_compatibility,sedentary_suitability,lightly_active_suitability,moderately_active_suitability,very_active_suitability,extremely_active_suitability,overall_quality_score
MCkqdKE,Weighted Muscle Up (On Bar),3,weighted,lats,"biceps, triceps, shoulders, forearms",back,5,https://static.exercisedb.dev/media/MCkqdKE.gif,"Step:1 Start by hanging from a pull-up bar with your palms facing away from you and your hands slightly wider than shoulder-width apart. | Step:2 Engage your core and pull your shoulder blades down and back. | Step:3 Bend your elbows and pull your chest towards the bar, keeping your body straight. | Step:4 Once your chest reaches the bar, push down with your hands and drive your elbows back, lifting your body above the bar. | Step:5 Pause at the top of the movement, then slowly lower yourself back down to the starting position. | Step:6 Repeat for the desired number of repetitions.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cardiovascular Training,0.0,0.0,0.0,0.0,0.0,6.0,7.0,7.0,6.0,5.0,0.0
yJUHKTn,Muscle Up,3,body weight,lats,"biceps, triceps, shoulders, chest",back,5,https://static.exercisedb.dev/media/yJUHKTn.gif,"Step:1 Start by hanging from a pull-up bar with your palms facing away from you and your arms fully extended. | Step:2 Engage your core and pull your body up towards the bar, leading with your chest. | Step:3 As you reach the top of the movement, transition your grip so that your palms are facing towards you. | Step:4 Continue pulling yourself up until your chest is above the bar and your arms are fully flexed. | Step:5 Reverse the movement by slowly lowering yourself back down to the starting position. | Step:6 Repeat for the desired number of repetitions.",0.0,3.5,3.0,0.0,2.5,0.0,0.0,2.0,0.0,0.0,Strength Training,1.7,0.9,1.9,1.9,1.6,7.5,7.0,7.0,6.0,5.0,1.4
fhZQPlV,Cable Twist (Up-Down),3,cable,abs,"obliques, lower back",waist,3,https://static.exercisedb.dev/media/fhZQPlV.gif,"Step:1 Stand with your feet shoulder-width apart, facing the cable machine. | Step:2 Hold the cable handle with both hands in front of your chest, keeping your arms slightly bent. | Step:3 Engage your core and slowly rotate your torso to one side, keeping your hips and legs stable. | Step:4 Pause for a moment at the end of the rotation, then slowly return to the starting position. | Step:5 Repeat the rotation to the opposite side. | Step:6 Continue alternating sides for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,5.0,7.0,7.0,7.0,6.0,4.5
NCmbLCw,Push-Up (Wall) V. 2,3,body weight,pectorals,"triceps, shoulders",chest,3,https://static.exercisedb.dev/media/NCmbLCw.gif,"Step:1 Stand facing a wall, about arm's length away. | Step:2 Place your hands on the wall at shoulder height, slightly wider than shoulder-width apart. | Step:3 Step back with your feet, keeping them hip-width apart. | Step:4 Engage your core and keep your body in a straight line from head to heels. | Step:5 Bend your elbows and lower your chest towards the wall, keeping your body straight. | Step:6 Pause for a moment, then push yourself back to the starting position. | Step:7 Repeat for the desired number of repetitions.",0.0,3.5,3.0,0.0,2.5,0.0,0.0,2.0,0.0,0.0,Strength Training,1.7,0.9,1.9,1.9,1.6,7.5,7.0,7.0,6.0,5.0,1.4
km0sQC0,Band One Arm Standing Low Row,3,band,upper back,"biceps, shoulders",back,3,https://static.exercisedb.dev/media/km0sQC0.gif,"Step:1 Attach the band to a stable anchor point at waist height. | Step:2 Stand facing the anchor point with your feet shoulder-width apart. | Step:3 Hold the band with one hand, palm facing inward, and step back to create tension in the band. | Step:4 Bend your knees slightly and hinge forward at the hips, keeping your back straight. | Step:5 Pull the band towards your waist, squeezing your shoulder blades together. | Step:6 Pause for a moment at the top of the movement, then slowly release the band back to the starting position. | Step:7 Repeat for the desired number of repetitions, then switch sides.",9.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,8.0,0.0,Cardiovascular Training,2.1,5.9,0.0,0.0,2.1,6.5,6.0,7.0,6.0,5.0,2.3
E4R8Hz1,Band Hip Lift,3,band,glutes,"hamstrings, quadriceps",upper legs,3,https://static.exercisedb.dev/media/E4R8Hz1.gif,"Step:1 Lie on your back with your knees bent and feet flat on the ground. | Step:2 Place a resistance band just above your knees. | Step:3 Engage your glutes and core muscles. | Step:4 Press your heels into the ground and lift your hips off the floor, squeezing your glutes at the top. | Step:5 Pause for a moment at the top, then slowly lower your hips back down to the starting position. | Step:6 Repeat for the desired number of repetitions.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cardiovascular Training,0.0,0.0,0.0,0.0,0.0,7.5,7.0,7.0,6.0,5.0,0.0
vqsbmL0,Lever Shoulder Press V. 2,3,leverage machine,delts,"triceps, chest",shoulders,3,https://static.exercisedb.dev/media/vqsbmL0.gif,"Step:1 Adjust the seat height and backrest of the leverage machine to a comfortable position. | Step:2 Sit on the machine with your back against the backrest and your feet flat on the floor. | Step:3 Grasp the handles of the machine with an overhand grip, slightly wider than shoulder-width apart. | Step:4 Push the handles upward and forward until your arms are fully extended, but not locked. | Step:5 Pause for a moment at the top, then slowly lower the handles back down to the starting position. | Step:6 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,6.0,7.0,7.0,6.0,5.0,4.5
wkgnGfb,Dumbbell Incline Hammer Press On Exercise Ball,3,dumbbell,triceps,"chest, shoulders",upper arms,3,https://static.exercisedb.dev/media/wkgnGfb.gif,"Step:1 Sit on an exercise ball with a dumbbell in each hand, palms facing each other. | Step:2 Walk your feet forward and roll your body down the ball until your head, neck, and upper back are supported on the ball. | Step:3 Hold the dumbbells at shoulder level, elbows bent and pointing out to the sides. | Step:4 Press the dumbbells up and slightly inward, keeping your palms facing each other. | Step:5 Extend your arms fully, squeezing your triceps at the top of the movement. | Step:6 Slowly lower the dumbbells back to the starting position. | Step:7 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,7.5,7.0,7.0,6.0,5.0,4.5
HbSG1Pw,Isometric Chest Squeeze,3,body weight,pectorals,"triceps, shoulders",chest,3,https://static.exercisedb.dev/media/HbSG1Pw.gif,"Step:1 Stand with your feet shoulder-width apart and your knees slightly bent. | Step:2 Extend your arms straight out in front of you, parallel to the ground, with your palms facing each other. | Step:3 Squeeze your chest muscles together as hard as you can, while keeping your arms straight. | Step:4 Hold this position for a few seconds, focusing on contracting your chest muscles. | Step:5 Release the squeeze and relax your chest muscles. | Step:6 Repeat for the desired number of repetitions.",0.0,3.5,3.0,0.0,2.5,0.0,0.0,2.0,0.0,0.0,Strength Training,1.7,0.9,1.9,1.9,1.6,7.5,7.0,7.0,6.0,5.0,1.4
Pjbc0Kt,Resistance Band Hip Thrusts On Knees (Female),3,resistance band,glutes,"hamstrings, quadriceps",upper legs,3,https://static.exercisedb.dev/media/Pjbc0Kt.gif,"Step:1 Start by kneeling on the ground with your knees hip-width apart and your feet flexed. | Step:2 Wrap the resistance band around your thighs, just above your knees. | Step:3 Place your hands on your hips or extend them out in front of you for balance. | Step:4 Engage your glutes and core muscles. | Step:5 Push your hips forward and squeeze your glutes as you lift your knees off the ground, extending your hips until your thighs are parallel to the ground. | Step:6 Hold the position for a moment, then slowly lower your knees back down to the starting position. | Step:7 Repeat for the desired number of repetitions.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cardiovascular Training,0.0,0.0,0.0,0.0,0.0,6.0,7.0,7.0,6.0,5.0,0.0
DU7I633,Barbell Reverse Grip Incline Bench Press,3,barbell,pectorals,"triceps, shoulders",chest,3,https://static.exercisedb.dev/media/DU7I633.gif,"Step:1 Set up an incline bench at a 45-degree angle. | Step:2 Lie down on the bench with your feet flat on the ground. | Step:3 Grasp the barbell with a reverse grip, hands slightly wider than shoulder-width apart. | Step:4 Unrack the barbell and lower it slowly towards your chest, keeping your elbows tucked in. | Step:5 Pause for a moment when the barbell touches your chest. | Step:6 Push the barbell back up to the starting position, fully extending your arms. | Step:7 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,5.0,7.0,7.0,7.0,6.0,4.5
EAs3xL9,Dumbbell Reverse Fly,3,dumbbell,delts,"trapezius, rhomboids",shoulders,3,https://static.exercisedb.dev/media/EAs3xL9.gif,"Step:1 Stand with your feet shoulder-width apart and hold a dumbbell in each hand. | Step:2 Bend your knees slightly and hinge forward at the hips, keeping your back straight. | Step:3 Extend your arms straight down in front of you, palms facing each other. | Step:4 Keeping a slight bend in your elbows, raise your arms out to the sides until they are parallel to the ground. | Step:5 Pause for a moment at the top, then slowly lower your arms back down to the starting position. | Step:6 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,7.5,7.0,7.0,6.0,5.0,4.5
x69MAlq,Cable Straight Arm Pulldown,3,cable,lats,"shoulders, biceps",back,3,https://static.exercisedb.dev/media/x69MAlq.gif,"Step:1 Attach a straight bar to the high pulley of a cable machine. | Step:2 Stand facing the machine with your feet shoulder-width apart. | Step:3 Grasp the bar with an overhand grip, keeping your arms straight and your palms facing down. | Step:4 Engage your lats and pull the bar down towards your thighs, keeping your arms straight throughout the movement. | Step:5 Pause for a moment at the bottom, then slowly return the bar to the starting position. | Step:6 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,5.0,7.0,7.0,7.0,6.0,4.5
hC6oYY5,Assisted Side Lying Adductor Stretch,3,assisted,adductors,"hamstrings, glutes",upper legs,3,https://static.exercisedb.dev/media/hC6oYY5.gif,"Step:1 Lie on your side with your legs straight and stacked on top of each other. | Step:2 Bend your bottom leg slightly for stability. | Step:3 Place your top foot on a stable surface, such as a bench or step. | Step:4 Keeping your top leg straight, slowly lower it towards the ground, feeling a stretch in your inner thigh. | Step:5 Hold the stretch for 20-30 seconds. | Step:6 Return to the starting position and repeat on the other side.",0.0,0.0,0.0,0.0,5.0,0.0,9.0,6.5,0.0,0.0,Flexibility & Mobility,3.5,0.8,0.8,0.8,2.7,6.0,7.0,7.0,6.0,5.0,1.9
DptumMx,Band Close-Grip Pulldown,3,band,lats,"biceps, forearms",back,3,https://static.exercisedb.dev/media/DptumMx.gif,"Step:1 Attach the band to a high anchor point, such as a pull-up bar or sturdy beam. | Step:2 Stand facing the anchor point and grab the band with an underhand grip, hands shoulder-width apart. | Step:3 Step back to create tension in the band, keeping your feet hip-width apart. | Step:4 Engage your core and keep your back straight as you pull the band down towards your chest, squeezing your shoulder blades together. | Step:5 Pause for a moment at the bottom of the movement, then slowly release the band back to the starting position. | Step:6 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,7.5,7.0,7.0,6.0,5.0,4.5
ZX9UZmj,Smith Bent Over Row,3,smith machine,upper back,"biceps, forearms",back,3,https://static.exercisedb.dev/media/ZX9UZmj.gif,"Step:1 Set up the smith machine with the bar at hip height. | Step:2 Stand facing the bar with your feet shoulder-width apart. | Step:3 Bend your knees slightly and hinge forward at the hips, keeping your back straight. | Step:4 Grasp the bar with an overhand grip, hands slightly wider than shoulder-width apart. | Step:5 Pull the bar towards your lower chest, squeezing your shoulder blades together. | Step:6 Pause for a moment at the top, then slowly lower the bar back down to the starting position. | Step:7 Repeat for the desired number of repetitions.",9.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,8.0,0.0,Cardiovascular Training,2.1,5.9,0.0,0.0,2.1,4.0,6.0,7.0,7.0,6.0,2.3
QT5Q0nK,Dumbbell Seated Alternate Press,3,dumbbell,delts,"triceps, chest",shoulders,3,https://static.exercisedb.dev/media/QT5Q0nK.gif,"Step:1 Sit on a bench with a dumbbell in each hand, palms facing forward. | Step:2 Raise the dumbbells to shoulder height, with your elbows bent and palms facing forward. | Step:3 Press one dumbbell up overhead, fully extending your arm. | Step:4 Lower the dumbbell back down to shoulder height. | Step:5 Repeat with the other arm. | Step:6 Continue alternating arms for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,7.5,7.0,7.0,6.0,5.0,4.5
wWFspEi,Smith Single Leg Split Squat,3,smith machine,quads,"glutes, hamstrings",upper legs,3,https://static.exercisedb.dev/media/wWFspEi.gif,"Step:1 Stand in front of the smith machine with your feet shoulder-width apart. | Step:2 Place one foot behind you on a bench or step, with your toes pointing forward. | Step:3 Hold onto the smith machine bar for stability. | Step:4 Bend your front knee and lower your body down into a lunge position, keeping your back straight. | Step:5 Pause for a moment at the bottom, then push through your front heel to return to the starting position. | Step:6 Repeat for the desired number of repetitions, then switch legs.",0.0,8.5,7.5,0.0,10.0,6.0,0.0,8.5,0.0,9.0,Functional Training,5.6,4.2,7.3,7.3,5.2,5.0,7.0,7.0,7.0,6.0,5.4
UgDm3oy,Kneeling Jump Squat,3,barbell,glutes,"quadriceps, hamstrings, calves",upper legs,4,https://static.exercisedb.dev/media/UgDm3oy.gif,"Step:1 Start by kneeling on the ground with your feet hip-width apart and your toes pointing forward. | Step:2 Hold a barbell across your upper back, resting it on your shoulders. | Step:3 Engage your core and glutes, then explosively jump up into the air, extending your hips and knees. | Step:4 As you jump, push through your toes and fully extend your ankles, knees, and hips. | Step:5 Land softly back on the ground, bending your knees to absorb the impact. | Step:6 Immediately go into the next repetition, repeating the jump squat motion.",7.5,7.0,7.5,9.0,7.5,7.5,0.0,0.0,8.5,9.0,Power Training,5.1,7.7,8.0,8.0,6.0,4.0,6.0,7.0,8.0,7.0,6.7
xbkPfaw,Bodyweight Standing One Arm Row,3,body weight,upper back,"biceps, forearms",back,3,https://static.exercisedb.dev/media/xbkPfaw.gif,"Step:1 Stand with your feet shoulder-width apart, knees slightly bent, and hold a dumbbell in one hand. | Step:2 Bend forward at the hips, keeping your back straight and your core engaged. | Step:3 Let the dumbbell hang straight down in front of you, with your arm fully extended. | Step:4 Pull the dumbbell up towards your chest, keeping your elbow close to your body. | Step:5 Squeeze your shoulder blades together at the top of the movement. | Step:6 Lower the dumbbell back down to the starting position. | Step:7 Repeat for the desired number of repetitions, then switch sides.",9.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,8.0,0.0,Cardiovascular Training,2.1,5.9,0.0,0.0,2.1,6.5,6.0,7.0,6.0,5.0,2.3
bKWbrTA,One Arm Towel Row,3,body weight,upper back,"biceps, forearms",back,3,https://static.exercisedb.dev/media/bKWbrTA.gif,"Step:1 Stand with your feet shoulder-width apart, knees slightly bent, and hold a towel with one hand. | Step:2 Bend forward at the waist, keeping your back straight and your core engaged. | Step:3 Extend your arm fully, allowing the towel to hang in front of you. | Step:4 Pull the towel towards your chest, squeezing your shoulder blades together. | Step:5 Pause for a moment at the top, then slowly lower the towel back to the starting position. | Step:6 Repeat for the desired number of repetitions, then switch arms.",9.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,8.0,0.0,Cardiovascular Training,2.1,5.9,0.0,0.0,2.1,6.5,6.0,7.0,6.0,5.0,2.3
5MRH8H2,Ski Step,3,body weight,cardiovascular system,"quadriceps, hamstrings, glutes, calves",cardio,5,https://static.exercisedb.dev/media/5MRH8H2.gif,"Step:1 Stand with your feet shoulder-width apart. | Step:2 Bend your knees slightly and keep your back straight. | Step:3 Jump to the right, landing on your right foot while swinging your left leg behind your right leg. | Step:4 Immediately jump to the left, landing on your left foot while swinging your right leg behind your left leg. | Step:5 Continue alternating jumps from side to side, mimicking a skiing motion. | Step:6 Repeat for the desired number of repetitions.",9.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,8.0,0.0,Cardiovascular Training,2.1,5.9,0.0,0.0,2.1,6.5,6.0,7.0,6.0,5.0,2.3
wDUqY2u,Cable Overhead Curl,3,cable,biceps,"forearms, shoulders",upper arms,3,https://static.exercisedb.dev/media/wDUqY2u.gif,"Step:1 Attach a straight bar to a high pulley cable machine. | Step:2 Stand facing the machine with your feet shoulder-width apart. | Step:3 Grasp the bar with an underhand grip, hands shoulder-width apart. | Step:4 Keep your elbows close to your sides and your upper arms stationary. | Step:5 Exhale and curl the bar down towards your forehead, keeping your upper arms stationary. | Step:6 Pause for a moment at the bottom of the movement, squeezing your biceps. | Step:7 Inhale and slowly return the bar to the starting position, fully extending your arms. | Step:8 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,5.0,7.0,7.0,7.0,6.0,4.5
QTXKWPh,Cable Pulldown Bicep Curl,3,cable,biceps,forearms,upper arms,2,https://static.exercisedb.dev/media/QTXKWPh.gif,"Step:1 Attach a straight bar to the cable machine at the highest setting. | Step:2 Stand facing the machine with your feet shoulder-width apart. | Step:3 Grasp the bar with an underhand grip, hands shoulder-width apart. | Step:4 Keep your elbows close to your sides and your upper arms stationary. | Step:5 Exhale and slowly curl the bar down towards your thighs, keeping your wrists straight. | Step:6 Pause for a moment at the bottom of the movement, squeezing your biceps. | Step:7 Inhale and slowly return the bar to the starting position, fully extending your arms. | Step:8 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,5.0,7.0,7.0,7.0,6.0,2.9
wPypxFY,Cable Side Bend,3,cable,abs,obliques,waist,2,https://static.exercisedb.dev/media/wPypxFY.gif,"Step:1 Stand with your feet shoulder-width apart and grasp the cable handle with one hand. | Step:2 Keep your back straight and your core engaged. | Step:3 Slowly bend sideways at the waist, lowering the cable handle towards your knee. | Step:4 Pause for a moment, then return to the starting position. | Step:5 Repeat on the other side. | Step:6 Alternate sides for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,5.0,7.0,7.0,7.0,6.0,2.9
ZXnjcOQ,Cable One Arm Reverse Preacher Curl,3,cable,biceps,forearms,upper arms,2,https://static.exercisedb.dev/media/ZXnjcOQ.gif,"Step:1 Adjust the cable machine so that the pulley is at the lowest position. | Step:2 Stand facing the cable machine with your feet shoulder-width apart. | Step:3 Grasp the cable handle with an underhand grip and position your upper arm against the preacher bench pad. | Step:4 Keep your back straight and your core engaged throughout the exercise. | Step:5 Slowly curl your forearm towards your bicep, keeping your upper arm stationary against the pad. | Step:6 Pause for a moment at the top of the movement, squeezing your bicep. | Step:7 Slowly lower the cable handle back to the starting position. | Step:8 Repeat for the desired number of repetitions. | Step:9 Switch arms and repeat the exercise.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,5.0,7.0,7.0,7.0,6.0,2.9
yn2lLSI,Sled 45В° Leg Press (Back Pov),3,sled machine,glutes,"quadriceps, hamstrings, calves",upper legs,4,https://static.exercisedb.dev/media/yn2lLSI.gif,"Step:1 Adjust the seat of the sled machine so that your knees are at a 45-degree angle. | Step:2 Sit on the sled machine with your back against the backrest and your feet shoulder-width apart on the footplate. | Step:3 Grip the handles on the sides of the seat for stability. | Step:4 Push the footplate away from your body by extending your legs, keeping your heels on the footplate. | Step:5 Pause for a moment at the fully extended position. | Step:6 Slowly bend your knees and lower the footplate back towards your body, controlling the movement. | Step:7 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,6.0,7.0,7.0,6.0,5.0,4.5
bZq4bwK,Weighted Tricep Dips,3,weighted,triceps,"chest, shoulders",upper arms,3,https://static.exercisedb.dev/media/bZq4bwK.gif,Step:1 Sit on the edge of a bench or chair with your hands gripping the edge next to your hips. | Step:2 Slide your butt off the front of the bench with your legs extended in front of you. | Step:3 Keep your back close to the bench and your elbows slightly bent. | Step:4 Lower your body by bending your elbows until your upper arms are parallel to the floor. | Step:5 Push yourself back up to the starting position by straightening your arms. | Step:6 Repeat for the desired number of repetitions.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cardiovascular Training,0.0,0.0,0.0,0.0,0.0,6.0,7.0,7.0,6.0,5.0,0.0
VjYliFZ,Cable Reverse-Grip Pushdown,3,cable,triceps,forearms,upper arms,2,https://static.exercisedb.dev/media/VjYliFZ.gif,"Step:1 Attach a straight bar to a high pulley cable machine. | Step:2 Stand facing the machine with your feet shoulder-width apart. | Step:3 Grasp the bar with an underhand grip, palms facing up, and your hands shoulder-width apart. | Step:4 Keep your elbows close to your sides and your upper arms stationary throughout the exercise. | Step:5 Using your triceps, push the bar down until your arms are fully extended and your triceps are contracted. | Step:6 Pause for a moment, then slowly return the bar to the starting position. | Step:7 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,5.0,7.0,7.0,7.0,6.0,2.9
K3dIO25,Dumbbell Lying One Arm Press V. 2,3,dumbbell,pectorals,"triceps, shoulders",chest,3,https://static.exercisedb.dev/media/K3dIO25.gif,"Step:1 Lie flat on a bench with your back supported and feet flat on the ground. | Step:2 Hold a dumbbell in one hand with your palm facing towards your feet. | Step:3 Extend your arm straight up towards the ceiling, keeping your elbow slightly bent. | Step:4 Slowly lower the dumbbell down towards your chest, keeping your elbow close to your body. | Step:5 Pause for a moment at the bottom, then push the dumbbell back up to the starting position. | Step:6 Repeat for the desired number of repetitions, then switch to the other arm.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,7.5,7.0,7.0,6.0,5.0,4.5
KHGNa16,Cable Decline One Arm Press,3,cable,pectorals,"triceps, shoulders",chest,3,https://static.exercisedb.dev/media/KHGNa16.gif,"Step:1 Adjust the cable machine to a decline position. | Step:2 Stand facing away from the machine and grab the handle with one hand. | Step:3 Position yourself with your back against the decline bench and your arm extended straight in front of you. | Step:4 Bend your elbow and lower the handle towards your chest while keeping your upper arm stationary. | Step:5 Pause for a moment at the bottom, then push the handle back up to the starting position. | Step:6 Repeat for the desired number of repetitions, then switch arms.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,5.0,7.0,7.0,7.0,6.0,4.5
Fhdtwf3,Lever One Arm Bent Over Row,3,barbell,upper back,"biceps, forearms",back,3,https://static.exercisedb.dev/media/Fhdtwf3.gif,"Step:1 Stand with your feet shoulder-width apart, knees slightly bent, and hold a barbell with an overhand grip. | Step:2 Bend forward at the hips, keeping your back straight and your head up. | Step:3 Let the barbell hang in front of you with your arms fully extended. | Step:4 Pull the barbell up towards your chest, keeping your elbows close to your body. | Step:5 Squeeze your shoulder blades together at the top of the movement. | Step:6 Lower the barbell back down to the starting position. | Step:7 Repeat for the desired number of repetitions.",9.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,8.0,0.0,Cardiovascular Training,2.1,5.9,0.0,0.0,2.1,4.0,6.0,7.0,7.0,6.0,2.3
PNtsX17,Cable Reverse-Grip Straight Back Seated High Row,3,cable,upper back,"biceps, forearms",back,3,https://static.exercisedb.dev/media/PNtsX17.gif,"Step:1 Sit on the seat facing the cable machine with your feet flat on the floor. | Step:2 Grasp the cable attachment with an underhand grip, palms facing up, and your hands shoulder-width apart. | Step:3 Keep your back straight and lean slightly forward from your hips. | Step:4 Pull the cable towards your torso by retracting your shoulder blades and squeezing your back muscles. | Step:5 Pause for a moment at the peak of the contraction, then slowly release the cable back to the starting position. | Step:6 Repeat for the desired number of repetitions.",9.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,8.0,0.0,Cardiovascular Training,2.1,5.9,0.0,0.0,2.1,4.0,6.0,7.0,7.0,6.0,2.3
o17Jfkt,Lever Incline Chest Press V. 2,3,leverage machine,pectorals,"triceps, shoulders",chest,3,https://static.exercisedb.dev/media/o17Jfkt.gif,"Step:1 Adjust the seat height and backrest angle on the leverage machine to a comfortable position. | Step:2 Sit on the machine with your back against the backrest and your feet flat on the floor. | Step:3 Grasp the handles with an overhand grip and position your hands slightly wider than shoulder-width apart. | Step:4 Push the handles forward and away from your body until your arms are fully extended, but without locking your elbows. | Step:5 Pause for a moment at the fully extended position, then slowly bend your elbows and lower the handles back towards your chest. | Step:6 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,6.0,7.0,7.0,6.0,5.0,4.5
aqvSOQE,Cable Cross-Over Revers Fly,3,cable,delts,"rhomboids, trapezius",shoulders,3,https://static.exercisedb.dev/media/aqvSOQE.gif,"Step:1 Attach a D-handle to each low pulley cable and stand in the middle of the cable crossover machine. | Step:2 Grasp the handles with a pronated grip (palms facing down) and take a step forward, positioning your feet shoulder-width apart. | Step:3 Bend your knees slightly and lean forward at the waist, keeping your back straight and your abs engaged. | Step:4 With your arms extended out to the sides and slightly bent at the elbows, exhale and squeeze your shoulder blades together as you pull the cables back and upward in a reverse fly motion. | Step:5 Pause for a moment at the peak contraction, then inhale and slowly return to the starting position. | Step:6 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,5.0,7.0,7.0,7.0,6.0,4.5
7saC5zz,Cable Decline Fly,3,cable,pectorals,"shoulders, triceps",chest,3,https://static.exercisedb.dev/media/7saC5zz.gif,"Step:1 Adjust the cable machine to a decline position. | Step:2 Stand facing away from the machine with your feet shoulder-width apart. | Step:3 Hold the handles with your palms facing forward and your arms extended straight out in front of you. | Step:4 Keeping a slight bend in your elbows, open your arms out to the sides in a controlled motion. | Step:5 Pause for a moment at the fully extended position, then slowly return to the starting position. | Step:6 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,5.0,7.0,7.0,7.0,6.0,4.5
IeTIEqg,Barbell Front Chest Squat,3,barbell,glutes,"quadriceps, hamstrings, calves, core",upper legs,5,https://static.exercisedb.dev/media/IeTIEqg.gif,"Step:1 Start by standing with your feet shoulder-width apart, toes slightly turned out. | Step:2 Hold the barbell in front of your chest with your hands shoulder-width apart, elbows pointing forward. | Step:3 Engage your core and keep your chest up as you lower your body down into a squat position, pushing your hips back and bending your knees. | Step:4 Lower until your thighs are parallel to the ground, or as low as you can comfortably go. | Step:5 Pause for a moment at the bottom, then push through your heels to return to the starting position. | Step:6 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,5.0,7.0,7.0,7.0,6.0,4.5
