exercise_id,name,complexity_level,primary_equipment,target_muscles,secondary_muscles,body_parts,total_muscle_groups,gif_url,instructions,cardiovascular_endurance_score,muscular_strength_score,muscular_hypertrophy_score,power_development_score,functional_movement_score,calorie_expenditure_score,flexibility_mobility_score,balance_coordination_score,metabolic_conditioning_score,progressive_overload_score,primary_training_category,maintain_weight_compatibility,lose_weight_compatibility,gain_weight_compatibility,build_muscle_compatibility,improve_fitness_compatibility,sedentary_suitability,lightly_active_suitability,moderately_active_suitability,very_active_suitability,extremely_active_suitability,overall_quality_score
ZuXu4Eq,V-Sit On Floor,2,body weight,abs,hip flexors,waist,2,https://static.exercisedb.dev/media/ZuXu4Eq.gif,"Step:1 Sit on the floor with your legs extended in front of you. | Step:2 Lean back slightly and lift your legs off the ground, keeping them straight. | Step:3 Simultaneously, lift your upper body off the ground and reach your arms towards your legs. | Step:4 Hold this position for a few seconds, then slowly lower your upper body and legs back down to the starting position. | Step:5 Repeat for the desired number of repetitions.",2.0,0.0,0.0,0.0,2.5,2.5,0.0,2.0,0.0,0.0,Functional Training,1.3,1.4,0.4,0.4,1.2,8.5,8.0,6.0,5.0,3.0,0.9
I3tsCnC,Hanging Leg Raise,1,body weight,abs,hip flexors,waist,2,https://static.exercisedb.dev/media/I3tsCnC.gif,"Step:1 Hang from a pull-up bar with your arms fully extended and your palms facing away from you. | Step:2 Engage your core and lift your legs up in front of you, keeping them straight. | Step:3 Continue lifting until your legs are parallel to the ground or as high as you can comfortably go. | Step:4 Pause for a moment at the top, then slowly lower your legs back down to the starting position. | Step:5 Repeat for the desired number of repetitions.",2.0,0.0,0.0,0.0,2.5,2.5,0.0,2.0,0.0,0.0,Functional Training,1.3,1.4,0.4,0.4,1.2,9.5,7.0,5.0,3.0,3.0,0.9
6ZCiYWQ,Sit-Up With Arms On Chest,2,body weight,abs,hip flexors,waist,2,https://static.exercisedb.dev/media/6ZCiYWQ.gif,"Step:1 Lie flat on your back with your knees bent and feet flat on the ground. | Step:2 Cross your arms over your chest. | Step:3 Engaging your abs, lift your upper body off the ground towards your knees. | Step:4 Pause for a moment at the top, then slowly lower your upper body back down to the starting position. | Step:5 Repeat for the desired number of repetitions.",2.0,0.0,0.0,0.0,2.5,2.5,0.0,2.0,0.0,0.0,Functional Training,1.3,1.4,0.4,0.4,1.2,8.5,8.0,6.0,5.0,3.0,0.9
qaZVsGk,Alternate Heel Touchers,2,body weight,abs,obliques,waist,2,https://static.exercisedb.dev/media/qaZVsGk.gif,"Step:1 Lie flat on your back with your knees bent and feet flat on the ground. | Step:2 Extend your arms straight out to the sides, parallel to the ground. | Step:3 Engaging your abs, lift your shoulders off the ground and reach your right hand towards your right heel. | Step:4 Return to the starting position and repeat on the left side, reaching your left hand towards your left heel. | Step:5 Continue alternating sides for the desired number of repetitions.",2.0,0.0,0.0,0.0,2.5,2.5,0.0,2.0,0.0,0.0,Functional Training,1.3,1.4,0.4,0.4,1.2,8.5,8.0,6.0,5.0,3.0,0.9
Bn6TXyO,Sit-Up V. 2,2,body weight,abs,hip flexors,waist,2,https://static.exercisedb.dev/media/Bn6TXyO.gif,"Step:1 Lie flat on your back with your knees bent and feet flat on the ground. | Step:2 Place your hands behind your head with your elbows pointing outwards. | Step:3 Engaging your abs, slowly lift your upper body off the ground, curling forward until your torso is at a 45-degree angle. | Step:4 Pause for a moment at the top, then slowly lower your upper body back down to the starting position. | Step:5 Repeat for the desired number of repetitions.",2.0,0.0,0.0,0.0,2.5,2.5,0.0,2.0,0.0,0.0,Functional Training,1.3,1.4,0.4,0.4,1.2,8.5,8.0,6.0,5.0,3.0,0.9
mbkgB44,Jackknife Sit-Up,2,body weight,abs,hip flexors,waist,2,https://static.exercisedb.dev/media/mbkgB44.gif,"Step:1 Lie flat on your back with your legs extended and your arms overhead. | Step:2 Engage your core and lift your legs and upper body simultaneously, reaching your hands towards your toes. | Step:3 Pause for a moment at the top, then slowly lower your legs and upper body back down to the starting position. | Step:4 Repeat for the desired number of repetitions.",2.0,0.0,0.0,0.0,2.5,2.5,0.0,2.0,0.0,0.0,Functional Training,1.3,1.4,0.4,0.4,1.2,8.5,8.0,6.0,5.0,3.0,0.9
BaE7O6U,Hanging Oblique Knee Raise,1,body weight,abs,obliques,waist,2,https://static.exercisedb.dev/media/BaE7O6U.gif,"Step:1 Hang from a pull-up bar with your arms fully extended and your palms facing away from you. | Step:2 Engage your core and lift your knees towards your chest, twisting your torso to the side as you do so. | Step:3 Pause for a moment at the top, then slowly lower your legs back down to the starting position. | Step:4 Repeat on the other side, twisting your torso in the opposite direction. | Step:5 Continue alternating sides for the desired number of repetitions.",2.0,0.0,0.0,0.0,2.5,2.5,0.0,2.0,0.0,0.0,Functional Training,1.3,1.4,0.4,0.4,1.2,9.5,7.0,5.0,3.0,3.0,0.9
UpWmA5E,L-Sit On Floor,3,body weight,abs,hip flexors,waist,2,https://static.exercisedb.dev/media/UpWmA5E.gif,"Step:1 Sit on the floor with your legs extended in front of you. | Step:2 Place your hands on the floor beside your hips, fingers pointing forward. | Step:3 Engage your core and lift your legs off the ground, keeping them straight. | Step:4 Try to bring your legs parallel to the floor, forming an 'L' shape with your body. | Step:5 Hold this position for as long as you can. | Step:6 Slowly lower your legs back down to the starting position. | Step:7 Repeat for the desired number of repetitions.",2.0,0.0,0.0,0.0,2.5,2.5,0.0,2.0,0.0,0.0,Functional Training,1.3,1.4,0.4,0.4,1.2,7.5,7.0,7.0,6.0,5.0,0.9
AR0ig3o,Flexion Leg Sit Up (Bent Knee),3,body weight,abs,hip flexors,waist,2,https://static.exercisedb.dev/media/AR0ig3o.gif,"Step:1 Lie flat on your back with your knees bent and feet flat on the ground. | Step:2 Place your hands behind your head with your elbows pointing outwards. | Step:3 Engaging your abs, slowly lift your upper body off the ground, curling forward until your torso is at a 45-degree angle. | Step:4 At the same time, lift your legs off the ground, bending your knees and bringing them towards your chest. | Step:5 Pause for a moment at the top, then slowly lower your upper body and legs back down to the starting position. | Step:6 Repeat for the desired number of repetitions.",2.0,0.0,0.0,0.0,2.5,2.5,0.0,2.0,0.0,0.0,Functional Training,1.3,1.4,0.4,0.4,1.2,7.5,7.0,7.0,6.0,5.0,0.9
4Ml7QFO,Hanging Straight Leg Raise,1,body weight,abs,hip flexors,waist,2,https://static.exercisedb.dev/media/4Ml7QFO.gif,"Step:1 Hang from a pull-up bar with your arms fully extended and your palms facing away from you. | Step:2 Engage your core and lift your legs up in front of you, keeping them straight. | Step:3 Continue lifting until your legs are parallel to the ground or as high as you can comfortably go. | Step:4 Pause for a moment at the top, then slowly lower your legs back down to the starting position. | Step:5 Repeat for the desired number of repetitions.",2.0,0.0,0.0,0.0,2.5,2.5,0.0,2.0,0.0,0.0,Functional Training,1.3,1.4,0.4,0.4,1.2,9.5,7.0,5.0,3.0,3.0,0.9
9ZGZuOD,Incline Twisting Sit-Up,4,body weight,abs,obliques,waist,2,https://static.exercisedb.dev/media/9ZGZuOD.gif,"Step:1 Set up an incline bench at a 45-degree angle. | Step:2 Lie down on the bench with your feet secured under the foot pads. | Step:3 Place your hands behind your head or across your chest. | Step:4 Engage your abs and lift your upper body off the bench, curling forward. | Step:5 As you curl up, twist your torso to one side, bringing your elbow towards the opposite knee. | Step:6 Pause for a moment at the top, then slowly lower your upper body back down to the starting position. | Step:7 Repeat the movement, this time twisting your torso to the other side. | Step:8 Continue alternating sides for the desired number of repetitions.",2.0,0.0,0.0,0.0,2.5,2.5,0.0,2.0,0.0,0.0,Functional Training,1.3,1.4,0.4,0.4,1.2,5.5,6.0,6.0,7.0,6.0,0.9
cuKYxhu,Standing Pelvic Tilt,2,body weight,spine,abdominals,back,2,https://static.exercisedb.dev/media/cuKYxhu.gif,"Step:1 Stand with your feet shoulder-width apart and your knees slightly bent. | Step:2 Place your hands on your hips or let them hang by your sides. | Step:3 Engage your core muscles and tilt your pelvis forward, pushing your lower back towards the wall behind you. | Step:4 Hold the position for a few seconds, then release and return to the starting position. | Step:5 Repeat for the desired number of repetitions.",2.0,0.0,0.0,0.0,2.5,2.5,0.0,2.0,0.0,0.0,Functional Training,1.3,1.4,0.4,0.4,1.2,8.5,8.0,6.0,5.0,3.0,0.9
Hy9D21L,45° Side Bend,2,body weight,abs,obliques,waist,2,https://static.exercisedb.dev/media/Hy9D21L.gif,"Step:1 Stand with your feet shoulder-width apart and your arms extended straight down by your sides. | Step:2 Keeping your back straight and your core engaged, slowly bend your torso to one side, lowering your hand towards your knee. | Step:3 Pause for a moment at the bottom, then slowly return to the starting position. | Step:4 Repeat on the other side. | Step:5 Continue alternating sides for the desired number of repetitions.",2.0,0.0,0.0,0.0,2.5,2.5,0.0,2.0,0.0,0.0,Functional Training,1.3,1.4,0.4,0.4,1.2,8.5,8.0,6.0,5.0,3.0,0.9
ZNgOYQU,Vertical Leg Raise (On Parallel Bars),1,body weight,abs,hip flexors,waist,2,https://static.exercisedb.dev/media/ZNgOYQU.gif,"Step:1 Hang from the parallel bars with your arms fully extended and your body straight. | Step:2 Engage your core and lift your legs up in front of you, keeping them straight. | Step:3 Continue lifting until your legs are parallel to the ground or slightly higher. | Step:4 Pause for a moment at the top, then slowly lower your legs back down to the starting position. | Step:5 Repeat for the desired number of repetitions.",2.0,0.0,0.0,0.0,2.5,2.5,0.0,2.0,0.0,0.0,Functional Training,1.3,1.4,0.4,0.4,1.2,9.5,7.0,5.0,3.0,3.0,0.9
mgejmGP,Prisoner Half Sit-Up (Male),2,body weight,abs,hip flexors,waist,2,https://static.exercisedb.dev/media/mgejmGP.gif,"Step:1 Lie flat on your back with your knees bent and feet flat on the ground. | Step:2 Place your hands behind your head with your elbows pointing outwards. | Step:3 Engaging your abs, slowly lift your upper body off the ground, curling forward until your torso is at a 45-degree angle. | Step:4 Pause for a moment at the top, then slowly lower your upper body back down to the starting position. | Step:5 Repeat for the desired number of repetitions.",2.0,0.0,0.0,0.0,2.5,2.5,0.0,2.0,0.0,0.0,Functional Training,1.3,1.4,0.4,0.4,1.2,8.5,8.0,6.0,5.0,3.0,0.9
lFBTISi,Firm Style Hanging Oblique Knee Raise,1,body weight,abs,obliques,waist,2,https://static.exercisedb.dev/media/lFBTISi.gif,"Step:1 Hang from a pull-up bar with your arms fully extended and your palms facing away from you. | Step:2 Engage your core and lift your knees towards your chest, twisting your torso to the side as you do so. | Step:3 Pause for a moment at the top, then slowly lower your legs back down to the starting position. | Step:4 Repeat on the other side, twisting your torso in the opposite direction. | Step:5 Continue alternating sides for the desired number of repetitions. Emphasize firm control.",2.0,0.0,0.0,0.0,2.5,2.5,0.0,2.0,0.0,0.0,Functional Training,1.3,1.4,0.4,0.4,1.2,9.5,7.0,5.0,3.0,3.0,0.9
