Food_Item,Enhanced_Category,Calories_kcal,Protein_g,Carbohydrates_g,Fat_g,Fiber_g,Sugars_g,Sodium_mg,Weight_Loss_Score,Weight_Gain_Score,Maintenance_Score,Ectomorph_Score,Mesomorph_Score,Endomorph_Score,Meal_Timing,Portion_Recommendation,Overall_Quality,Nutrient_Density_Score,Protein_Efficiency,Original_Category,Somatotype_Category,Protein_Calories_Pct,Carb_Calories_Pct,Fat_Calories_Pct,Saturated_Fat_g,Cholesterol_mg,Total_Score
Ham Or Pork And Potatoes With Cheese Sauce,balanced_foods,127.0,7.86,11.11,5.69,0.9,0.48,300.0,5,3,8,0,0,3,"pre_workout, lunch, dinner, snack",100g,9.37,6.9,0.06,Meat mixed dishes,other,24.76,34.99,40.32,2.81,22.0,16
"Fish, Tofu, And Vegetables, Tempura",lean_proteins,177.0,4.01,4.53,16.0,1.1,1.56,22.0,3,5,5,1,6,4,"post_workout, lunch, dinner",100-150g,9.367,2.89,0.02,Seafood mixed dishes,lean_proteins,9.06,10.24,81.36,2.39,57.0,13
"Peas And Carrots, Canned, Cooked, Fat Added",vegetables,68.0,2.49,8.21,3.03,3.1,2.66,259.0,7,1,4,0,0,7,"lunch, dinner",150-200g,9.366,8.22,0.04,Other vegetables and combinations,vegetables,14.65,48.29,40.1,0.76,2.0,12
"Shrimp And Noodles, No Sauce",quick_carbs,146.0,7.3,16.43,5.5,0.8,0.26,144.0,5,4,8,0,0,3,"breakfast, pre_workout, snack",100g,9.365,5.55,0.05,Seafood mixed dishes,lean_proteins,20.0,45.01,33.9,0.88,59.0,17
"Egg Sandwich On White Bread, With Meat",quick_carbs,267.0,12.1,19.44,15.65,0.9,2.35,443.0,2,8,6,1,2,2,"breakfast, pre_workout, lunch, dinner",100g,9.361,4.87,0.05,Egg/breakfast sandwiches,other,18.13,29.12,52.75,4.91,158.0,16
"Green Beans, Fresh, Cooked With Butter Or Margarine",vegetables,61.0,2.0,7.48,2.56,3.0,2.36,135.0,7,1,4,0,0,7,"lunch, dinner",150-200g,9.36,8.2,0.03,String beans,complex_carbs,13.11,49.05,37.77,1.03,4.0,12
"Tofu And Vegetables Excluding Carrots, Broccoli, And Dark-Green Leafy; No Potatoes, With Soy-Based Sauce",lean_proteins,93.0,4.21,4.4,6.94,0.9,1.7,210.0,5,3,3,0,4,7,"post_workout, lunch, dinner",100-150g,9.347,5.49,0.05,Stir-fry and soy-based sauce mixtures,other,18.11,18.92,67.16,0.96,0.0,11
Shrimp And Noodles With Cream Or White Sauce,quick_carbs,143.0,7.14,16.25,5.32,0.7,1.66,162.0,5,4,8,0,0,3,"breakfast, pre_workout, snack",100g,9.344,5.48,0.05,Seafood mixed dishes,lean_proteins,19.97,45.45,33.48,1.87,56.0,17
"Bread, Italian, Grecian, Armenian, Toasted",processed_foods,285.0,10.43,52.87,3.0,2.3,5.15,679.0,3,6,8,2,2,0,"breakfast, lunch, dinner",100g,9.341,4.47,0.04,Yeast breads,quick_carbs,14.64,74.2,9.47,0.6,0.0,17
"Bread, Vegetable, Toasted",processed_foods,284.0,10.62,52.72,3.58,2.0,3.9,584.0,3,6,8,2,2,0,"breakfast, lunch, dinner",100g,9.332,4.44,0.04,Yeast breads,quick_carbs,14.96,74.25,11.35,1.2,4.0,17
"Eggplant, Cooked, Fat Added",vegetables,51.0,1.03,6.13,2.92,3.1,3.68,132.0,7,1,4,0,0,7,"lunch, dinner",150-200g,9.33,8.1,0.02,Other vegetables and combinations,vegetables,8.08,48.08,51.53,0.75,2.0,12
"White Pizza, Cheese, With Meat, Thin Crust",quick_carbs,304.0,13.56,22.77,17.36,0.9,2.59,622.0,2,8,3,5,2,2,"pre_workout, lunch, dinner",100g,9.328,4.76,0.04,Pizza,energy_dense,17.84,29.96,51.39,6.54,36.0,13
"Sushi, Topped With Shrimp",balanced_foods,103.0,9.1,13.91,0.7,0.6,0.8,329.0,4,3,7,0,0,3,"pre_workout, lunch, dinner, snack",100g,9.326,9.42,0.09,"Egg rolls, dumplings, sushi",other,35.34,54.02,6.12,0.2,73.0,14
"Onions, Green, Cooked",vegetables,63.0,2.09,8.37,3.21,3.0,2.66,161.0,7,1,4,0,0,7,"lunch, dinner",150-200g,9.324,8.08,0.03,Onions,other,13.27,53.14,45.86,0.82,2.0,12
"Calzone, With Meat And Cheese",quick_carbs,343.0,14.84,31.31,17.69,1.4,0.59,434.0,2,8,3,5,2,2,"pre_workout, lunch, dinner",100g,9.319,4.73,0.04,Pizza,energy_dense,17.31,36.51,46.42,5.72,46.0,13
"Bread, White, Toasted",balanced_foods,293.0,10.36,54.07,3.94,2.5,5.87,495.0,3,6,8,2,2,0,"breakfast, lunch, dinner",100g,9.317,4.39,0.04,Yeast breads,quick_carbs,14.14,73.82,12.1,0.9,0.0,17
"Bread, As To Major Flour, Toasted",balanced_foods,293.0,10.36,54.07,3.94,2.5,5.87,495.0,3,6,8,2,2,0,"breakfast, lunch, dinner",100g,9.317,4.39,0.04,Yeast breads,quick_carbs,14.14,73.82,12.1,0.9,0.0,17
"Bread, Cinnamon, Toasted",balanced_foods,293.0,10.36,54.07,3.94,2.5,5.87,495.0,3,6,8,2,2,0,"breakfast, lunch, dinner",100g,9.317,4.39,0.04,Yeast breads,quick_carbs,14.14,73.82,12.1,0.9,0.0,17
"Chimichanga, Chicken",quick_carbs,304.0,12.5,25.76,16.42,1.8,1.96,414.0,2,8,3,5,2,2,"pre_workout, lunch, dinner",100g,9.31,4.7,0.04,Other Mexican mixed dishes,other,16.45,33.89,48.61,4.02,36.0,13
Shrimp And Noodles With Mushroom Sauce,quick_carbs,133.0,6.31,15.05,5.24,0.8,0.79,226.0,5,4,8,0,0,3,"breakfast, pre_workout, snack",100g,9.305,5.35,0.05,Seafood mixed dishes,lean_proteins,18.98,45.26,35.46,0.98,46.0,17
"Egg Sandwich On Croissant, With Ham",quick_carbs,284.0,12.29,18.81,17.76,1.0,4.98,492.0,2,8,6,1,2,2,"breakfast, pre_workout, lunch, dinner",100g,9.304,4.68,0.04,Egg/breakfast sandwiches,other,17.31,26.49,56.28,8.45,181.0,16
"Cheese, Processed, With Vegetables",dairy_proteins,356.0,14.14,3.48,31.7,0.1,1.97,946.0,2,7,3,6,3,2,"breakfast, post_workout, lunch, dinner",150-200ml,9.3,4.0,0.04,Cheese,dairy_proteins,15.89,3.91,80.14,18.25,94.0,12
Macaroni Or Pasta Salad With Cheese,quick_carbs,246.0,6.89,21.78,14.43,1.3,1.66,262.0,3,6,8,3,2,0,"breakfast, pre_workout",100g,9.299,3.33,0.03,"Pasta mixed dishes, excludes macaroni and cheese",quick_carbs,11.2,35.41,52.79,4.07,18.0,17
"Chicken Fillet Biscuit, From Fast Food",processed_foods,320.0,10.78,26.41,19.09,2.0,1.98,775.0,2,8,5,5,2,0,"lunch, dinner",100g,9.297,3.99,0.03,Chicken fillet sandwiches,lean_proteins,13.47,33.01,53.69,7.62,20.0,15
"Codfish Salad, Puerto Rican Style, Serenata",lean_proteins,183.0,6.61,2.81,15.94,0.7,1.51,415.0,2,4,6,1,6,4,"post_workout, lunch, dinner, snack",100-150g,9.297,3.99,0.04,Seafood mixed dishes,lean_proteins,14.45,6.14,78.39,2.48,15.0,12
"Egg Salad, Made With Light Italian Dressing",balanced_foods,143.0,9.98,2.98,9.74,0.0,2.8,437.0,4,4,7,1,0,3,"lunch, dinner, snack",100g,9.294,6.98,0.07,Eggs and omelets,other,27.92,8.34,61.3,2.74,293.0,15
"Sausage, Noodles, And Vegetables Including Carrots, Broccoli, And/Or Dark-Green Leafy; Tomato-Based Sauce",vegetables,127.0,5.22,14.19,5.69,1.5,1.8,388.0,4,3,7,0,0,7,"pre_workout, lunch, dinner, snack",150-200g,9.287,5.29,0.04,Meat mixed dishes,other,16.44,44.69,40.32,1.53,25.0,14
Eggplant With Cheese And Tomato Sauce,vegetables,90.0,6.16,6.34,4.84,2.2,3.39,325.0,4,1,6,0,0,7,"lunch, dinner, snack",150-200g,9.287,9.29,0.07,Vegetable dishes,other,27.38,28.18,48.4,2.67,15.0,11
"Empanada, Chicken",quick_carbs,309.0,12.57,27.45,16.46,1.6,2.1,460.0,2,8,3,5,2,2,"pre_workout, lunch, dinner",100g,9.277,4.59,0.04,Turnovers and other grain-based items,other,16.27,35.53,47.94,5.63,42.0,13
"Fajita, Shrimp",quick_carbs,189.0,8.33,18.35,8.92,1.5,2.44,456.0,3,7,7,1,2,0,"breakfast, pre_workout, lunch, dinner, snack",100g,9.260000000000002,5.2,0.04,Other Mexican mixed dishes,other,17.63,38.84,42.48,1.93,51.0,17
"Bread, Pita With Fruit",fruits,279.0,8.16,59.51,1.05,2.6,11.61,454.0,1,6,8,2,2,3,"breakfast, pre_workout, lunch, dinner",1 medium or 100g,9.258,3.86,0.03,Yeast breads,quick_carbs,11.7,85.32,3.39,0.15,0.0,15
"Yogurt, Greek, Whole Milk, Flavors Other Than Fruit",fruits,104.0,7.81,9.21,3.92,0.0,7.88,31.0,5,1,7,0,0,6,"breakfast, pre_workout, snack",1 medium or 100g,9.253,7.51,0.08,"Yogurt, Greek",dairy_proteins,30.04,35.42,33.92,2.13,15.0,13
"Fish In Lemon-Butter Sauce With Starch Item, Vegetable, Frozen Meal",lean_proteins,101.0,5.46,10.98,3.78,1.1,1.07,452.0,4,0,6,0,4,7,"pre_workout, post_workout, lunch, dinner, snack",100-150g,9.25,6.5,0.05,Seafood mixed dishes,lean_proteins,21.62,43.49,33.68,1.36,15.0,10
"Salisbury Steak With Gravy, Potatoes, Vegetable, Frozen Meal",balanced_foods,146.0,6.82,10.94,8.4,1.2,1.35,268.0,5,3,8,1,0,3,"pre_workout, lunch, dinner, snack",100g,9.247,5.49,0.05,Meat mixed dishes,other,18.68,29.97,51.78,3.88,41.0,16
"Beef Dinner, , Frozen Meal",balanced_foods,146.0,6.82,10.94,8.4,1.2,1.35,268.0,5,3,8,1,0,3,"pre_workout, lunch, dinner, snack",100g,9.247,5.49,0.05,Meat mixed dishes,other,18.68,29.97,51.78,3.88,41.0,16
"Cheese Quiche, Meatless",healthy_fats,365.0,11.91,13.74,29.23,0.8,2.21,361.0,2,8,3,7,3,0,"lunch, dinner",30-50g,9.244,3.48,0.03,Turnovers and other grain-based items,other,13.05,15.06,72.07,14.87,159.0,13
"Green Beans, Fresh, Cooked, Fat Added, As To Fat Type",vegetables,64.0,2.0,7.48,2.93,3.0,2.36,126.0,7,1,4,0,0,7,"lunch, dinner",150-200g,9.243,7.81,0.03,String beans,complex_carbs,12.5,46.75,41.2,0.74,2.0,12
Pork And Beef Sausage,processed_foods,333.0,15.92,2.4,27.98,0.0,1.04,840.0,2,7,3,3,5,2,"post_workout, lunch, dinner",100g,9.234000000000002,4.78,0.05,Sausages,other,19.12,2.88,75.62,10.06,74.0,12
Dressing With Chicken Or Turkey And Vegetables,quick_carbs,217.0,8.2,20.97,11.17,1.4,2.72,509.0,2,7,7,3,2,0,"breakfast, pre_workout, lunch, dinner",100g,9.226,4.42,0.04,Turnovers and other grain-based items,other,15.12,38.65,46.33,2.53,72.0,16
"Pasta With Cream Sauce, Poultry, And Added Vegetables, Home Recipe",quick_carbs,146.0,6.3,17.04,5.68,1.1,0.86,199.0,5,4,8,0,0,3,"breakfast, pre_workout, snack",100g,9.221000000000002,5.07,0.04,"Pasta mixed dishes, excludes macaroni and cheese",quick_carbs,17.26,46.68,35.01,2.82,22.0,17
"Tortilla Chips, Nacho Cheese Flavor (Doritos)",energy_dense,519.0,7.36,60.81,27.42,5.1,2.59,691.0,2,6,5,9,0,2,flexible,100g,9.22,2.4,0.01,"Tortilla, corn, other chips",processed_foods,5.67,46.87,47.55,3.88,0.0,13
Pad Thai With Chicken,balanced_foods,154.0,8.13,14.36,7.5,1.2,4.06,384.0,3,7,7,0,2,0,"pre_workout, lunch, dinner, snack",100g,9.218,6.06,0.05,Fried rice and lo/chow mein,energy_dense,21.12,37.3,43.83,1.3,48.0,17
"Cookie, Shortbread, With Icing Or Filling",healthy_fats,515.0,5.05,62.6,28.31,2.1,27.34,283.0,1,7,5,9,3,0,flexible,30-50g,9.217,1.39,0.01,Cookies and brownies,energy_dense,3.92,48.62,49.47,10.21,0.0,13
"Lettuce, Salad With Avocado, Tomato, And/Or Carrots, With Or Without Other Vegetables, No Dressing",healthy_fats,54.0,1.29,5.5,3.39,2.7,1.64,33.0,5,1,4,4,3,3,snack,30-50g,9.217,7.39,0.02,Lettuce and lettuce salads,vegetables,9.56,40.74,56.5,0.5,0.0,10
"Pasta With Cream Sauce, Meat, And Added Vegetables, Home Recipe",quick_carbs,153.0,6.12,17.04,6.52,1.1,0.86,200.0,4,6,8,0,2,0,"breakfast, pre_workout, snack",100g,9.216,4.72,0.04,"Pasta mixed dishes, excludes macaroni and cheese",quick_carbs,16.0,44.55,38.35,3.23,21.0,18
Shrimp Chow Mein Or Chop Suey With Noodles,balanced_foods,117.0,9.05,11.37,4.03,1.5,1.51,335.0,4,3,7,0,0,3,"pre_workout, lunch, dinner, snack",100g,9.206,9.02,0.08,Fried rice and lo/chow mein,energy_dense,30.94,38.87,31.0,1.13,65.0,14
"Manicotti, Cheese-Filled, With Meat Sauce",quick_carbs,160.0,8.83,15.11,7.28,0.8,1.54,432.0,3,7,7,0,2,0,"breakfast, pre_workout, lunch, dinner, snack",100g,9.206,6.02,0.06,"Pasta mixed dishes, excludes macaroni and cheese",quick_carbs,22.08,37.78,40.95,3.71,58.0,17
"Bologna Sandwich On White, With Cheese",quick_carbs,287.0,11.48,24.9,15.65,1.0,3.57,801.0,2,8,6,3,2,0,"breakfast, pre_workout, lunch, dinner",100g,9.205,4.35,0.04,Deli and cured meat sandwiches,other,16.0,34.7,49.08,5.88,51.0,16
Chicken Or Turkey And Rice With Cream Sauce,balanced_foods,136.0,8.13,12.78,5.86,0.5,1.98,380.0,4,5,7,0,0,3,"pre_workout, lunch, dinner, snack",100g,9.205,6.35,0.06,Poultry mixed dishes,other,23.91,37.59,38.78,1.45,27.0,16
Macaroni Or Pasta Salad With Egg,quick_carbs,215.0,5.18,22.54,11.44,1.3,1.79,197.0,3,6,8,3,2,0,"breakfast, pre_workout",100g,9.203,3.01,0.02,"Pasta mixed dishes, excludes macaroni and cheese",quick_carbs,9.64,41.93,47.89,1.95,39.0,17
Macaroni Or Noodles With Cheese And Egg,quick_carbs,185.0,5.91,19.0,9.52,0.8,2.96,176.0,4,6,8,1,2,0,"breakfast, pre_workout, snack",100g,9.189,3.63,0.03,Macaroni and cheese,dairy_proteins,12.78,41.08,46.31,3.38,78.0,18
"Pasta With Cream Sauce And Poultry, Home Recipe",quick_carbs,157.0,6.32,16.69,7.03,0.9,0.64,250.0,4,6,8,0,2,0,"breakfast, pre_workout, snack",100g,9.18,4.6,0.04,"Pasta mixed dishes, excludes macaroni and cheese",quick_carbs,16.1,42.52,40.3,3.6,26.0,18
"Chicken Or Turkey, Stuffing, And Vegetables Including Carrots, Broccoli, And/Or Dark-Green Leafy; Gravy",vegetables,131.0,5.46,11.27,7.18,1.0,1.52,380.0,4,3,7,0,0,7,"pre_workout, lunch, dinner, snack",150-200g,9.179,4.93,0.04,Poultry mixed dishes,other,16.67,34.41,49.33,1.47,17.0,14
"Pizza, Cheese And Vegetables, Gluten-Free Thin Crust",balanced_foods,223.0,7.18,22.72,11.64,2.3,3.09,437.0,2,5,9,3,2,0,"breakfast, lunch, dinner",100g,9.175,4.25,0.03,Pizza,energy_dense,12.88,40.75,46.98,3.7,14.0,16
"Pasta With Cream Sauce, Seafood, And Added Vegetables, Home Recipe",quick_carbs,141.0,5.83,17.3,5.13,1.1,0.86,210.0,5,4,8,0,0,3,"breakfast, pre_workout, snack",100g,9.173000000000002,4.91,0.04,"Pasta mixed dishes, excludes macaroni and cheese",quick_carbs,16.54,49.08,32.74,2.67,27.0,17
"Egg Burrito, With Sausage",quick_carbs,257.0,11.27,18.88,14.96,1.3,1.7,484.0,2,8,7,1,2,0,"breakfast, pre_workout, lunch, dinner",100g,9.167000000000002,4.89,0.04,Egg/breakfast sandwiches,other,17.54,29.39,52.39,4.86,204.0,17
"Shrimp Creole, With Rice",balanced_foods,123.0,10.12,11.92,3.64,0.8,0.96,436.0,6,2,6,0,0,3,"pre_workout, lunch, dinner, snack",100g,9.164,8.88,0.08,Seafood mixed dishes,lean_proteins,32.91,38.76,26.63,0.66,108.0,14
"Potato, Baked, Peel Eaten, With Chili",balanced_foods,143.0,4.85,17.33,6.23,2.1,1.13,259.0,5,4,8,0,0,3,"breakfast, pre_workout, lunch, dinner",100g,9.158,4.86,0.03,"White potatoes, baked or boiled",other,13.57,48.48,39.21,3.36,19.0,17
"Popcorn, Movie Theater, No Butter Added",energy_dense,603.0,6.18,39.87,48.7,6.9,0.37,762.0,2,6,5,9,0,2,flexible,100g,9.151,2.17,0.01,Popcorn,other,4.1,26.45,72.69,28.91,0.0,13
Egg Salad Sandwich On Wheat,quick_carbs,259.0,10.64,15.81,16.75,1.8,2.41,399.0,2,9,6,1,2,0,"breakfast, pre_workout, lunch, dinner",100g,9.14,4.8,0.04,Egg/breakfast sandwiches,other,16.43,24.42,58.2,3.51,205.0,17
"Pork, Ham Hocks",processed_foods,268.0,14.64,1.09,22.79,0.0,1.09,1040.0,2,7,6,1,2,2,"lunch, dinner",100g,9.138,5.46,0.05,Pork,other,21.85,1.63,76.53,8.11,60.0,15
"Pasta With Cream Sauce And Seafood, Home Recipe",quick_carbs,152.0,5.86,16.96,6.48,0.9,0.64,261.0,4,6,8,0,2,0,"breakfast, pre_workout, snack",100g,9.135,4.45,0.04,"Pasta mixed dishes, excludes macaroni and cheese",quick_carbs,15.42,44.63,38.37,3.45,31.0,18
"Pizza, Cheese And Vegetables, Gluten-Free Thick Crust",balanced_foods,228.0,6.68,26.72,10.52,2.7,3.17,439.0,2,5,9,3,2,0,"breakfast, lunch, dinner",100g,9.133,4.11,0.03,Pizza,energy_dense,11.72,46.88,41.53,3.23,11.0,16
"Empanada, Beef",quick_carbs,333.0,12.09,27.45,19.2,1.6,2.1,459.0,2,8,3,5,2,2,"pre_workout, lunch, dinner",100g,9.133,4.11,0.04,Turnovers and other grain-based items,other,14.52,32.97,51.89,6.92,31.0,13
"Pie, Apple, Fast Food",healthy_fats,316.0,3.0,42.6,16.1,2.6,21.4,333.0,0,7,4,9,5,0,flexible,30-50g,9.131,1.77,0.01,Cakes and pies,energy_dense,3.8,53.92,45.85,2.46,0.0,11
"Potato Chips, Baked, Plain",energy_dense,469.0,5.0,71.4,18.2,4.8,5.01,536.0,2,6,5,9,0,2,flexible,100g,9.127,2.09,0.01,Potato chips,processed_foods,4.26,60.9,34.93,2.63,0.0,13
"Potato Chips, Popped,",energy_dense,469.0,5.0,71.4,18.2,4.8,5.01,536.0,2,6,5,9,0,2,flexible,100g,9.127,2.09,0.01,Potato chips,processed_foods,4.26,60.9,34.93,2.63,0.0,13
"Potato Chips, Popped, Plain",energy_dense,469.0,5.0,71.4,18.2,4.8,5.01,536.0,2,6,5,9,0,2,flexible,100g,9.127,2.09,0.01,Potato chips,processed_foods,4.26,60.9,34.93,2.63,0.0,13
"Vegetable Sandwich On Wheat, With Cheese",balanced_foods,146.0,6.46,18.42,5.24,2.4,3.82,443.0,4,3,9,0,0,3,"breakfast, pre_workout, lunch, dinner, snack",100g,9.121,6.07,0.04,Vegetable sandwiches/burgers,other,17.7,50.47,32.3,2.25,10.0,16
"Crackers, Rice",quick_carbs,416.0,10.0,82.64,5.0,0.0,0.0,233.0,4,9,5,4,0,0,"pre_workout, lunch, dinner",100g,9.12,2.4,0.02,"Crackers, excludes saltines",quick_carbs,9.62,79.46,10.82,0.0,0.0,18
Beef And Noodles With Gravy,quick_carbs,139.0,7.7,15.39,5.07,0.7,0.32,304.0,4,4,8,0,0,3,"breakfast, pre_workout, snack",100g,9.112,6.04,0.06,Meat mixed dishes,other,22.16,44.29,32.83,1.21,32.0,16
"Chicken Or Turkey, Stuffing, And Vegetables Excluding Carrots, Broccoli, And Dark-Green Leafy; Gravy",vegetables,128.0,5.22,11.81,6.82,0.8,1.4,355.0,4,3,7,0,0,7,"pre_workout, lunch, dinner, snack",150-200g,9.11,4.7,0.04,Poultry mixed dishes,other,16.31,36.91,47.95,1.39,16.0,14
Fish Curry With Rice,lean_proteins,107.0,4.03,15.19,3.36,1.0,1.56,309.0,4,2,5,0,4,7,"breakfast, pre_workout, post_workout, lunch, dinner",100-150g,9.11,4.7,0.04,Seafood mixed dishes,lean_proteins,15.07,56.79,28.26,0.81,14.0,11
"Green Beans, Fresh, Cooked With Oil",vegetables,68.0,1.99,7.47,3.31,3.0,2.35,117.0,7,1,4,0,0,7,"lunch, dinner",150-200g,9.102,7.34,0.03,String beans,complex_carbs,11.71,43.94,43.81,0.46,0.0,12
Fish Sauce,lean_proteins,35.0,5.06,3.64,0.01,0.0,3.64,7851.0,4,0,3,0,4,7,"post_workout, lunch, dinner, snack",100-150g,9.1,10.0,0.14,Soy-based condiments,other,57.83,41.6,0.26,0.0,0.0,7
"Mushrooms, Cooked, As Ingredient",vegetables,39.0,3.62,5.16,0.43,2.2,2.48,7.0,5,1,4,0,0,7,"lunch, dinner",150-200g,9.1,10.0,0.09,Not included in a food category,other,37.13,52.92,9.92,0.06,0.0,10
"Nutritional Drink Or Shake, Ready-To-Drink (Muscle Milk)",weight_loss_friendly,52.0,5.87,2.28,2.17,0.2,0.78,95.0,5,1,4,0,0,7,snack,100g,9.1,10.0,0.11,Nutritional beverages,beverages,45.15,17.54,37.56,0.36,2.0,10
"Mushrooms, Fresh, Cooked, No Added Fat",vegetables,39.0,3.61,5.15,0.43,2.2,2.47,152.0,5,1,4,0,0,7,"lunch, dinner",150-200g,9.1,10.0,0.09,Other vegetables and combinations,vegetables,37.03,52.82,9.92,0.06,0.0,10
"Onions, Green, Raw",vegetables,32.0,1.83,7.34,0.19,2.6,2.33,16.0,5,1,4,0,0,7,"lunch, dinner",150-200g,9.1,10.0,0.06,Onions,other,22.88,91.75,5.34,0.03,0.0,10
"Oysters, Raw",weight_loss_friendly,51.0,5.71,2.72,1.71,0.0,0.62,85.0,5,1,4,0,0,7,snack,100g,9.1,10.0,0.11,Shellfish,lean_proteins,44.78,21.33,30.18,0.47,40.0,10
"Broccoli Raab, Raw",vegetables,22.0,3.17,2.85,0.49,2.7,0.38,33.0,5,1,4,0,0,7,"lunch, dinner",150-200g,9.1,10.0,0.14,Broccoli,vegetables,57.64,51.82,20.05,0.08,0.0,10
"Cauliflower, Frozen, Cooked With Butter Or Margarine",vegetables,38.0,1.58,3.64,2.4,2.6,1.03,147.0,5,1,4,0,0,7,"lunch, dinner",150-200g,9.1,10.0,0.04,Other vegetables and combinations,vegetables,16.63,38.32,56.84,0.98,4.0,10
"Broccoli And Cauliflower, Cooked, Fat Added",vegetables,46.0,2.29,4.41,2.71,2.8,1.23,135.0,5,1,4,0,0,7,"lunch, dinner",150-200g,9.1,10.0,0.05,Other vegetables and combinations,vegetables,19.91,38.35,53.02,0.69,2.0,10
"Lime, Raw",vegetables,30.0,0.7,10.54,0.2,2.8,1.69,2.0,5,1,4,0,0,7,"pre_workout, lunch, dinner",150-200g,9.1,10.0,0.02,Citrus fruits,fruits,9.33,100.0,6.0,0.02,0.0,10
"Collards, Frozen, Cooked With Butter Or Margarine",vegetables,55.0,2.89,6.88,2.58,2.7,0.56,178.0,5,1,4,0,0,7,"lunch, dinner",150-200g,9.1,10.0,0.05,Other dark green vegetables,vegetables,21.02,50.04,42.22,1.0,4.0,10
"Broccoli And Cauliflower, Cooked, No Added Fat",vegetables,23.0,2.35,4.54,0.17,2.8,1.26,130.0,5,1,4,0,0,7,"lunch, dinner",150-200g,9.1,10.0,0.1,Other vegetables and combinations,vegetables,40.87,78.96,6.65,0.03,0.0,10
"Broccoli Raab, Cooked",vegetables,46.0,3.2,2.88,3.15,2.7,0.39,159.0,5,1,4,0,0,7,"lunch, dinner",150-200g,9.1,10.0,0.07,Broccoli,vegetables,27.83,25.04,61.63,0.78,2.0,10
Chicken Or Turkey And Noodles With Tomato-Based Sauce,quick_carbs,137.0,7.12,15.17,5.44,1.1,1.36,343.0,4,4,8,0,0,3,"breakfast, pre_workout, snack",100g,9.1,6.0,0.05,Poultry mixed dishes,other,20.79,44.29,35.74,0.92,34.0,16
Gumbo With Rice,weight_loss_friendly,89.0,8.16,6.55,3.43,0.9,1.7,400.0,4,3,3,0,0,7,snack,100g,9.1,10.0,0.09,Seafood mixed dishes,lean_proteins,36.67,29.44,34.69,0.76,30.0,10
"Chicken And Vegetable Entree With Noodles, Diet Frozen Meal",weight_loss_friendly,85.0,7.58,9.78,1.89,1.6,2.27,283.0,5,1,4,0,0,7,snack,100g,9.1,10.0,0.09,Poultry mixed dishes,other,35.67,46.02,20.01,0.49,23.0,10
"Broccoli, Raw",vegetables,39.0,2.57,6.27,0.34,2.4,1.4,36.0,5,1,4,0,0,7,"lunch, dinner",150-200g,9.1,10.0,0.07,Broccoli,vegetables,26.36,64.31,7.85,0.04,0.0,10
"Lemon, Raw",vegetables,29.0,1.1,9.32,0.3,2.8,2.5,2.0,5,1,4,0,0,7,"lunch, dinner",150-200g,9.1,10.0,0.04,Citrus fruits,fruits,15.17,100.0,9.31,0.04,0.0,10
"Seafood Garden Salad With Seafood, Lettuce, Vegetables Excluding Tomato And Carrots, No Dressing",vegetables,47.0,7.66,2.62,0.5,0.8,0.99,280.0,5,1,4,0,0,7,"lunch, dinner, snack",150-200g,9.1,10.0,0.16,Seafood mixed dishes,lean_proteins,65.19,22.3,9.57,0.1,63.0,10
"Seafood Garden Salad With Seafood, Lettuce, Tomato And/Or Carrots, Other Vegetables, No Dressing",vegetables,47.0,7.12,3.04,0.49,1.0,1.27,266.0,5,1,4,0,0,7,"lunch, dinner, snack",150-200g,9.1,10.0,0.15,Seafood mixed dishes,lean_proteins,60.6,25.87,9.38,0.09,58.0,10
"Seafood Garden Salad With Seafood, Lettuce, Eggs, Tomato And/Or Carrots, Other Vegetables, No Dressing",vegetables,62.0,7.91,2.77,1.95,0.8,1.25,245.0,5,1,4,0,0,7,"lunch, dinner, snack",150-200g,9.1,10.0,0.13,Seafood mixed dishes,lean_proteins,51.03,17.87,28.31,0.55,104.0,10
"Broccoli, Frozen, Cooked With Oil",vegetables,53.0,3.0,5.18,3.02,2.9,1.42,123.0,5,1,4,0,0,7,"lunch, dinner",150-200g,9.1,10.0,0.06,Broccoli,vegetables,22.64,39.09,51.28,0.41,0.0,10
"Kale, Frozen, Cooked, No Added Fat",vegetables,44.0,2.93,5.28,1.21,2.3,1.12,132.0,5,1,4,0,0,7,"lunch, dinner",150-200g,9.1,10.0,0.07,Other dark green vegetables,vegetables,26.64,48.0,24.75,0.16,0.0,10
"Oysters, Canned",weight_loss_friendly,74.0,7.67,4.25,2.68,0.0,0.0,122.0,5,1,4,0,0,7,snack,100g,9.1,10.0,0.1,Shellfish,lean_proteins,41.46,22.97,32.59,0.69,60.0,10
"Oysters, Steamed",weight_loss_friendly,65.0,7.23,3.44,2.16,0.0,0.78,108.0,5,1,4,0,0,7,snack,100g,9.1,10.0,0.11,Shellfish,lean_proteins,44.49,21.17,29.91,0.6,51.0,10
"Asparagus, Fresh, Cooked With Butter Or Margarine",vegetables,42.0,2.31,4.05,2.48,2.2,1.97,141.0,5,1,4,0,0,7,"lunch, dinner",150-200g,9.1,10.0,0.06,Other vegetables and combinations,vegetables,22.0,38.57,53.14,1.06,4.0,10
"Broccoli, Frozen, Cooked, Fat Added, As To Fat Type",vegetables,50.0,3.01,5.18,2.66,2.9,1.43,132.0,5,1,4,0,0,7,"lunch, dinner",150-200g,9.1,10.0,0.06,Broccoli,vegetables,24.08,41.44,47.88,0.68,2.0,10
