Food_Item,Enhanced_Category,Calories_kcal,Protein_g,Carbohydrates_g,Fat_g,Fiber_g,Sugars_g,Sodium_mg,Weight_Loss_Score,Weight_Gain_Score,Maintenance_Score,Ectomorph_Score,Mesomorph_Score,Endomorph_Score,Meal_Timing,Portion_Recommendation,Overall_Quality,Nutrient_Density_Score,Protein_Efficiency,Original_Category,Somatotype_Category,Protein_Calories_Pct,Carb_Calories_Pct,Fat_Calories_Pct,Saturated_Fat_g,Cholesterol_mg,Total_Score
Pasta With Tomato-Based Sauce And Beans Or Lentils,complex_carbs,125.0,5.23,20.94,2.28,3.0,2.2,250.0,7,2,9,6,4,3,"breakfast, pre_workout, snack",80-120g,13.074,6.58,0.04,"Pasta mixed dishes, excludes macaroni and cheese",quick_carbs,16.74,67.01,16.42,0.33,1.0,18
Beans And White Rice,complex_carbs,164.0,6.5,25.19,4.21,3.7,0.21,231.0,6,4,9,6,6,0,"breakfast, pre_workout, snack",80-120g,13.066,6.22,0.04,"Bean, pea, legume dishes",other,15.85,61.44,23.1,0.6,0.0,19
"Pasta, Whole Grain, With Cream Sauce, Home Recipe",complex_carbs,150.0,4.13,16.44,8.11,2.0,0.82,268.0,5,6,8,5,6,3,"breakfast, pre_workout",80-120g,13.027000000000001,4.09,0.03,"Pasta mixed dishes, excludes macaroni and cheese",quick_carbs,11.01,43.84,48.66,4.23,21.0,19
"Macaroni Or Noodles With Cheese, Whole Grain",complex_carbs,219.0,8.77,22.7,10.88,2.2,2.53,360.0,2,8,9,7,6,0,"breakfast, lunch, dinner",80-120g,13.003,5.01,0.04,Macaroni and cheese,dairy_proteins,16.02,41.46,44.71,5.18,25.0,19
"Bagel, Whole Wheat, With Raisins",complex_carbs,255.0,9.51,51.93,1.4,4.1,12.03,398.0,3,7,8,6,6,2,"breakfast, lunch, dinner",80-120g,13.001999999999999,5.34,0.04,Bagels and English muffins,quick_carbs,14.92,81.46,4.94,0.01,0.0,18
"Bagel, Wheat, With Raisins",complex_carbs,255.0,9.51,51.93,1.4,4.1,12.03,398.0,3,7,8,6,6,2,"breakfast, lunch, dinner",80-120g,13.001999999999999,5.34,0.04,Bagels and English muffins,quick_carbs,14.92,81.46,4.94,0.01,0.0,18
"Bagel, Multigrain, With Raisins",complex_carbs,255.0,9.51,51.93,1.4,4.1,12.03,398.0,3,7,8,6,6,2,"breakfast, lunch, dinner",80-120g,13.001999999999999,5.34,0.04,Bagels and English muffins,quick_carbs,14.92,81.46,4.94,0.01,0.0,18
"Lima Beans, From Canned",complex_carbs,122.0,5.86,18.62,2.86,5.1,1.3,373.0,6,2,8,4,4,5,"breakfast, pre_workout, snack",80-120g,12.994000000000002,8.98,0.05,Other starchy vegetables,vegetables,19.21,61.05,21.1,0.74,2.0,16
"Bagel, Wheat, With Fruit And Nuts",complex_carbs,263.0,9.52,50.78,2.77,4.4,11.74,389.0,3,7,8,6,6,2,"breakfast, lunch, dinner",80-120g,12.987000000000002,5.29,0.04,Bagels and English muffins,quick_carbs,14.48,77.23,9.48,0.13,0.0,18
"Pasta, Vegetable, Cooked",complex_carbs,128.0,4.52,26.55,0.11,4.3,1.15,99.0,7,2,7,6,4,5,"breakfast, pre_workout",80-120g,12.967,6.89,0.04,"Pasta, noodles, cooked grains",quick_carbs,14.12,82.97,0.77,0.02,0.0,16
"Roll, Wheat Or Cracked Wheat",complex_carbs,273.0,8.6,46.0,6.3,3.8,1.63,524.0,3,8,9,6,6,0,"breakfast, lunch, dinner",80-120g,12.962,4.54,0.03,Rolls and buns,other,12.6,67.4,20.77,1.5,0.0,20
"Roll, Whole Wheat",complex_carbs,273.0,8.6,46.0,6.3,3.8,1.63,524.0,3,8,9,6,6,0,"breakfast, lunch, dinner",80-120g,12.962,4.54,0.03,Rolls and buns,other,12.6,67.4,20.77,1.5,0.0,20
"Artichokes, Stuffed",complex_carbs,160.0,5.33,22.28,5.94,3.9,2.13,404.0,5,5,9,6,6,0,"breakfast, pre_workout, snack",80-120g,12.931,5.77,0.03,Vegetable dishes,other,13.32,55.7,33.41,1.39,3.0,19
"Green Peas, Fresh, Cooked, No Added Fat",complex_carbs,84.0,5.63,15.01,0.42,5.9,5.89,126.0,7,2,6,4,4,5,"breakfast, pre_workout, snack",80-120g,12.9,10.0,0.07,Other starchy vegetables,vegetables,26.81,71.48,4.5,0.07,0.0,15
"Taco, Flour Tortilla, With Beans, Cheese",complex_carbs,184.0,6.99,26.59,5.57,3.4,1.76,488.0,5,5,9,6,6,0,"breakfast, pre_workout, snack",80-120g,12.895,5.65,0.04,Burritos and tacos,other,15.2,57.8,27.24,2.28,4.0,19
"Bread, Reduced Calorie And/Or High Fiber, White Or , With Fruit And/Or Nuts",complex_carbs,222.0,7.83,49.95,2.14,8.9,14.51,406.0,5,3,8,6,6,2,breakfast,80-120g,12.862000000000002,7.54,0.04,Yeast breads,quick_carbs,14.11,90.0,8.68,0.48,0.0,16
"Pasta, Whole Grain, With Cream Sauce And Meat, Home Recipe",complex_carbs,160.0,6.24,16.28,8.27,2.0,0.74,252.0,4,6,10,5,6,0,"breakfast, pre_workout, snack",80-120g,12.844999999999999,5.15,0.04,"Pasta mixed dishes, excludes macaroni and cheese",quick_carbs,15.6,40.7,46.52,4.04,25.0,20
"Waffle, Whole Grain, Fruit, Frozen",complex_carbs,278.0,6.48,45.06,8.02,4.0,4.28,504.0,3,6,9,7,6,2,breakfast,80-120g,12.831,3.77,0.02,"Pancakes, waffles, French toast",quick_carbs,9.32,64.83,25.96,1.28,0.0,18
"Waffle, Whole Grain, Frozen",complex_carbs,289.0,6.78,46.7,8.39,4.1,4.08,529.0,3,6,9,7,6,2,breakfast,80-120g,12.828,3.76,0.02,"Pancakes, waffles, French toast",quick_carbs,9.38,64.64,26.13,1.35,0.0,18
"Bread, Pita, Wheat Or Cracked Wheat",complex_carbs,262.0,9.8,55.89,1.71,6.1,2.87,421.0,3,6,8,6,6,2,"breakfast, lunch, dinner",80-120g,12.821000000000002,6.07,0.04,Yeast breads,quick_carbs,14.96,85.33,5.87,0.21,0.0,17
"Bread, Pita, Whole Wheat",complex_carbs,262.0,9.8,55.89,1.71,6.1,2.87,421.0,3,6,8,6,6,2,"breakfast, lunch, dinner",80-120g,12.821000000000002,6.07,0.04,Yeast breads,quick_carbs,14.96,85.33,5.87,0.21,0.0,17
"Bread, Pumpernickel, Toasted",complex_carbs,275.0,9.56,52.2,3.41,7.1,0.58,655.0,3,6,8,6,6,2,"breakfast, lunch, dinner",80-120g,12.818000000000001,6.06,0.03,Yeast breads,quick_carbs,13.91,75.93,11.16,0.48,0.0,17
"Bread, Black, Toasted",complex_carbs,275.0,9.56,52.2,3.41,7.1,0.58,655.0,3,6,8,6,6,2,"breakfast, lunch, dinner",80-120g,12.818000000000001,6.06,0.03,Yeast breads,quick_carbs,13.91,75.93,11.16,0.48,0.0,17
"Bread, Wheat Or Cracked Wheat, Toasted",complex_carbs,301.0,11.72,52.24,4.98,4.4,6.3,495.0,5,6,5,8,6,2,"breakfast, lunch, dinner",80-120g,12.808,5.36,0.04,Yeast breads,quick_carbs,15.57,69.42,14.89,0.77,0.0,16
"Bread, Barley, Toasted",complex_carbs,301.0,11.72,52.24,4.98,4.4,6.3,495.0,5,6,5,8,6,2,"breakfast, lunch, dinner",80-120g,12.808,5.36,0.04,Yeast breads,quick_carbs,15.57,69.42,14.89,0.77,0.0,16
"Pasta, Whole Grain, With Cream Sauce, Poultry, And Added Vegetables, Home Recipe",complex_carbs,141.0,6.39,16.63,6.08,2.2,0.95,201.0,5,4,10,4,4,3,"breakfast, pre_workout, snack",80-120g,12.727,6.09,0.05,"Pasta mixed dishes, excludes macaroni and cheese",quick_carbs,18.13,47.18,38.81,2.85,22.0,19
"Muffin, English, With Raisins",complex_carbs,234.0,8.31,47.68,1.55,3.6,9.7,385.0,5,6,8,6,6,0,"breakfast, lunch, dinner",80-120g,12.727,5.09,0.04,Bagels and English muffins,quick_carbs,14.21,81.5,5.96,0.67,0.0,19
"Bread, Wheat Or Cracked Wheat, Made From Home Recipe Or Purchased At Bakery",complex_carbs,271.0,10.33,49.2,3.72,3.4,3.18,576.0,5,6,8,6,6,0,"breakfast, lunch, dinner",80-120g,12.721,5.07,0.04,Yeast breads,quick_carbs,15.25,72.62,12.35,1.22,4.0,19
"Bread, Wheat Or Cracked Wheat, Made From Home Recipe Or Purchased At Bakery, Toasted",complex_carbs,297.0,11.35,54.06,4.09,3.7,3.5,634.0,5,6,8,6,6,0,"breakfast, lunch, dinner",80-120g,12.721,5.07,0.04,Yeast breads,quick_carbs,15.29,72.81,12.39,1.34,5.0,19
"Cookie, Brownie, Reduced-Fat, As To Icing",complex_carbs,345.0,2.77,61.58,9.68,11.1,38.73,290.0,4,7,5,9,6,2,breakfast,80-120g,12.706,4.02,0.01,Cookies and brownies,energy_dense,3.21,71.4,25.25,2.77,0.0,16
"Taquito, Cheese Only",complex_carbs,309.0,11.16,32.15,15.32,3.3,1.78,632.0,4,8,5,9,6,0,"breakfast, lunch, dinner",80-120g,12.704,4.68,0.04,Other Mexican mixed dishes,other,14.45,41.62,44.62,6.59,27.0,17
"Passion Fruit, Raw",complex_carbs,97.0,2.2,23.38,0.7,10.4,11.2,28.0,7,2,4,6,4,5,"breakfast, pre_workout",80-120g,12.7,10.0,0.02,Other fruits and fruit salads,vegetables,9.07,96.41,6.49,0.06,0.0,13
"Pasta, Whole Grain, With Cream Sauce, Seafood, And Added Vegetables, Home Recipe",complex_carbs,136.0,5.93,16.89,5.54,2.2,0.95,212.0,5,4,10,4,4,3,"breakfast, pre_workout, snack",80-120g,12.693999999999999,5.98,0.04,"Pasta mixed dishes, excludes macaroni and cheese",quick_carbs,17.44,49.68,36.66,2.7,27.0,19
Beans And Franks,complex_carbs,138.0,6.74,17.29,5.22,3.3,6.17,438.0,6,3,9,4,4,3,"breakfast, pre_workout, snack",80-120g,12.684000000000001,7.28,0.05,"Beans, peas, legumes",complex_carbs,19.54,50.12,34.04,2.08,19.0,18
"Tamale, No Meat",complex_carbs,186.0,3.48,26.68,7.21,3.2,7.42,277.0,6,6,8,6,6,0,"breakfast, pre_workout",80-120g,12.677,3.59,0.02,Other Mexican mixed dishes,other,7.48,57.38,34.89,2.63,17.0,20
"Sweet Potato Tots, Fast Food / Restaurant",complex_carbs,240.0,2.12,34.87,15.6,5.6,12.64,295.0,5,6,7,7,6,2,breakfast,80-120g,12.666,3.22,0.01,Fried vegetables,vegetables,3.53,58.12,58.5,3.38,0.0,18
"Pasta, Whole Grain, With Cream Sauce And Poultry, Home Recipe",complex_carbs,152.0,6.42,16.28,7.44,2.0,0.74,251.0,4,6,10,4,6,0,"breakfast, pre_workout, snack",80-120g,12.661999999999999,5.54,0.04,"Pasta mixed dishes, excludes macaroni and cheese",quick_carbs,16.89,42.84,44.05,3.63,26.0,20
"Bread, Rye",complex_carbs,259.0,8.5,48.3,3.3,5.8,3.85,570.0,3,6,8,6,6,2,"breakfast, lunch, dinner",80-120g,12.656000000000002,5.52,0.03,Yeast breads,quick_carbs,13.13,74.59,11.47,0.63,0.0,17
"Bread, Marble Rye And Pumpernickel, Toasted",complex_carbs,285.0,9.34,53.08,3.63,6.4,4.23,626.0,3,6,8,6,6,2,"breakfast, lunch, dinner",80-120g,12.656000000000002,5.52,0.03,Yeast breads,quick_carbs,13.11,74.5,11.46,0.69,0.0,17
"Bread, Marble Rye And Pumpernickel",complex_carbs,259.0,8.5,48.3,3.3,5.8,3.85,570.0,3,6,8,6,6,2,"breakfast, lunch, dinner",80-120g,12.656000000000002,5.52,0.03,Yeast breads,quick_carbs,13.13,74.59,11.47,0.63,0.0,17
"Bread, Rye, Toasted",complex_carbs,285.0,9.34,53.08,3.63,6.4,4.23,626.0,3,6,8,6,6,2,"breakfast, lunch, dinner",80-120g,12.656000000000002,5.52,0.03,Yeast breads,quick_carbs,13.11,74.5,11.46,0.69,0.0,17
"Roll, Rye",complex_carbs,259.0,8.5,48.3,3.3,5.8,3.85,570.0,3,6,8,6,6,2,"breakfast, lunch, dinner",80-120g,12.656000000000002,5.52,0.03,Rolls and buns,other,13.13,74.59,11.47,0.63,0.0,17
"Muffin, English, Rye",complex_carbs,259.0,8.5,48.3,3.3,5.8,3.85,570.0,3,6,8,6,6,2,"breakfast, lunch, dinner",80-120g,12.656000000000002,5.52,0.03,Bagels and English muffins,quick_carbs,13.13,74.59,11.47,0.63,0.0,17
"Chimichanga, With Beans",complex_carbs,260.0,7.36,26.81,13.78,4.4,1.54,409.0,2,6,9,7,6,2,breakfast,80-120g,12.656,4.52,0.03,Other Mexican mixed dishes,other,11.32,41.25,47.7,3.16,4.0,17
Pork And Beans,complex_carbs,105.0,4.52,21.57,0.89,4.4,8.23,391.0,6,2,6,6,4,5,"breakfast, pre_workout",80-120g,12.65,8.5,0.04,"Beans, peas, legumes",complex_carbs,17.22,82.17,7.63,0.23,7.0,14
Baked Beans,complex_carbs,105.0,4.52,21.57,0.89,4.4,8.23,391.0,6,2,6,6,4,5,"breakfast, pre_workout",80-120g,12.65,8.5,0.04,"Beans, peas, legumes",complex_carbs,17.22,82.17,7.63,0.23,7.0,14
"Enchilada, No Meat",complex_carbs,165.0,6.37,17.34,8.2,3.1,0.9,474.0,5,5,9,5,6,0,"breakfast, pre_workout, snack",80-120g,12.622,5.74,0.04,Other Mexican mixed dishes,other,15.44,42.04,44.73,3.0,12.0,19
"Pot Pie, No Meat",complex_carbs,242.0,5.44,27.96,12.15,3.5,3.69,360.0,4,6,9,7,6,0,breakfast,80-120g,12.607000000000001,3.69,0.02,"Bean, pea, legume dishes",other,8.99,46.21,45.19,4.19,5.0,19
"Burrito, With Beans, No Cheese",complex_carbs,188.0,7.41,30.84,3.95,5.1,1.74,436.0,5,3,8,6,6,2,"breakfast, pre_workout, snack",80-120g,12.594999999999999,6.65,0.04,Burritos and tacos,other,15.77,65.62,18.91,1.4,0.0,16
"Pasta, Whole Grain, With Cream Sauce, Meat, And Added Vegetables, Home Recipe",complex_carbs,149.0,6.22,16.63,6.92,2.2,0.95,202.0,5,4,10,4,4,3,"breakfast, pre_workout, snack",80-120g,12.594999999999999,5.65,0.04,"Pasta mixed dishes, excludes macaroni and cheese",quick_carbs,16.7,44.64,41.8,3.26,21.0,19
"Bread, French Or Vienna, Whole Wheat, Toasted",complex_carbs,263.0,9.15,53.96,1.14,4.6,0.0,412.0,3,6,8,6,6,2,"breakfast, lunch, dinner",80-120g,12.569000000000003,5.23,0.03,Yeast breads,quick_carbs,13.92,82.07,3.9,0.0,0.0,17
"Bread, Whole Wheat, With Raisins",complex_carbs,290.0,8.63,56.35,4.14,6.5,19.48,480.0,3,6,8,6,6,2,"breakfast, lunch, dinner",80-120g,12.565999999999999,5.22,0.03,Yeast breads,quick_carbs,11.9,77.72,12.85,1.48,6.0,17
"Pasta, Whole Grain, With Cream Sauce And Seafood, Home Recipe",complex_carbs,147.0,5.95,16.55,6.89,2.0,0.74,262.0,5,4,10,4,4,3,"breakfast, pre_workout, snack",80-120g,12.523,5.41,0.04,"Pasta mixed dishes, excludes macaroni and cheese",quick_carbs,16.19,45.03,42.18,3.48,31.0,19
"Bean Dip, Made With Refried Beans",complex_carbs,119.0,5.44,15.89,3.7,4.9,0.99,443.0,6,1,8,4,4,5,"breakfast, pre_workout, snack",80-120g,12.507,8.69,0.05,"Dips, gravies, other sauces",other,18.29,53.41,27.98,0.53,0.0,15
"Peach, Dried",complex_carbs,239.0,3.61,61.33,0.76,8.2,41.74,7.0,6,4,7,6,6,2,breakfast,80-120g,12.482,4.94,0.02,Dried fruits,fruits,6.04,100.0,2.86,0.08,0.0,17
"Yogurt, Greek, With Oats",complex_carbs,149.0,9.22,20.02,3.67,1.5,10.74,58.0,5,4,7,6,4,3,"breakfast, pre_workout, lunch, dinner, snack",80-120g,12.457,7.19,0.06,"Yogurt, Greek",dairy_proteins,24.75,53.74,22.17,0.84,6.0,16
"Bread, Cinnamon",complex_carbs,253.0,7.05,44.38,5.29,3.5,14.11,388.0,3,7,9,6,6,0,breakfast,80-120g,12.451,4.17,0.03,Yeast breads,quick_carbs,11.15,70.17,18.82,0.0,0.0,19
"Muffin, English, Cheese",complex_carbs,236.0,9.59,42.08,3.31,3.3,3.37,436.0,5,5,8,6,6,0,"breakfast, lunch, dinner",80-120g,12.438,5.46,0.04,Bagels and English muffins,quick_carbs,16.25,71.32,12.62,1.66,5.0,18
"Muffin, English",complex_carbs,227.0,8.87,44.17,1.69,3.5,3.53,425.0,5,5,8,6,6,0,"breakfast, lunch, dinner",80-120g,12.435,5.45,0.04,Bagels and English muffins,quick_carbs,15.63,77.83,6.7,0.73,0.0,18
"Muffin, English, With Fruit Other Than Raisins",complex_carbs,244.0,9.31,47.64,1.79,3.9,4.76,442.0,5,5,8,6,6,0,"breakfast, lunch, dinner",80-120g,12.423,5.41,0.04,Bagels and English muffins,quick_carbs,15.26,78.1,6.6,0.77,0.0,18
"Pasta, Whole Grain, With Cream Sauce, Meat, And Added Vegetables, Ready-To-Heat",complex_carbs,162.0,6.09,16.27,8.58,2.1,0.93,338.0,3,6,10,5,6,0,"breakfast, pre_workout, snack",80-120g,12.418,5.06,0.04,"Pasta mixed dishes, excludes macaroni and cheese",quick_carbs,15.04,40.17,47.67,3.44,20.0,19
"Pasta, Whole Grain, With Tomato-Based Sauce, Poultry, And Added Vegetables, Restaurant",complex_carbs,165.0,5.72,17.14,8.75,2.5,2.16,349.0,3,6,10,5,6,0,"breakfast, pre_workout, snack",80-120g,12.394000000000002,4.98,0.03,"Pasta mixed dishes, excludes macaroni and cheese",quick_carbs,13.87,41.55,47.73,1.25,8.0,19
"Roll, Oatmeal",complex_carbs,269.0,8.4,48.5,4.4,4.0,8.14,447.0,3,6,8,6,6,2,"breakfast, lunch, dinner",80-120g,12.383,4.61,0.03,Rolls and buns,other,12.49,72.12,14.72,0.7,0.0,17
"Bread, Oatmeal",complex_carbs,269.0,8.4,48.5,4.4,4.0,8.14,447.0,3,6,8,6,6,2,"breakfast, lunch, dinner",80-120g,12.383,4.61,0.03,Yeast breads,quick_carbs,12.49,72.12,14.72,0.7,0.0,17
"Muffin, English, Oat Bran",complex_carbs,269.0,8.4,48.5,4.4,4.0,8.14,447.0,3,6,8,6,6,2,"breakfast, lunch, dinner",80-120g,12.383,4.61,0.03,Bagels and English muffins,quick_carbs,12.49,72.12,14.72,0.7,0.0,17
"Bread, Oatmeal, Toasted",complex_carbs,296.0,9.23,53.3,4.84,4.4,8.94,491.0,3,6,8,6,6,2,"breakfast, lunch, dinner",80-120g,12.379999999999999,4.6,0.03,Yeast breads,quick_carbs,12.47,72.03,14.72,0.77,0.0,17
"Bread, Oat Bran, Toasted",complex_carbs,296.0,9.23,53.3,4.84,4.4,8.94,491.0,3,6,8,6,6,2,"breakfast, lunch, dinner",80-120g,12.379999999999999,4.6,0.03,Yeast breads,quick_carbs,12.47,72.03,14.72,0.77,0.0,17
"Bread, Oat Bran",complex_carbs,299.0,9.33,53.89,4.89,4.4,9.04,497.0,3,6,8,6,6,2,"breakfast, lunch, dinner",80-120g,12.377000000000002,4.59,0.03,Yeast breads,quick_carbs,12.48,72.09,14.72,0.78,0.0,17
"Apricot, Dried",complex_carbs,241.0,3.39,62.64,0.51,7.3,53.44,10.0,6,4,7,6,6,2,breakfast,80-120g,12.332,4.44,0.01,Dried fruits,fruits,5.63,100.0,1.9,0.02,0.0,17
"Pasta, Whole Grain, With Tomato-Based Sauce, Meat, And Added Vegetables, Restaurant",complex_carbs,172.0,5.57,17.14,9.52,2.5,2.16,349.0,3,6,10,5,6,0,"breakfast, pre_workout, snack",80-120g,12.307000000000002,4.69,0.03,"Pasta mixed dishes, excludes macaroni and cheese",quick_carbs,12.95,39.86,49.81,1.63,8.0,19
"Potato, Hash Brown, From School Lunch",complex_carbs,218.0,2.64,28.4,11.54,3.2,0.27,169.0,5,6,8,7,6,0,breakfast,80-120g,12.304,2.68,0.01,French fries and other fried white potatoes,energy_dense,4.84,52.11,47.64,0.93,0.0,19
"Breadfruit, Cooked",complex_carbs,123.0,1.04,26.26,2.77,4.7,10.65,123.0,7,2,7,6,4,5,"breakfast, pre_workout",80-120g,12.301,4.67,0.01,Other starchy vegetables,vegetables,3.38,85.4,20.27,0.71,2.0,16
"Pasta, Whole Grain, With Cream Sauce, Poultry, And Added Vegetables, Ready-To-Heat",complex_carbs,154.0,6.26,16.27,7.76,2.1,0.93,337.0,3,6,10,4,6,0,"breakfast, pre_workout, snack",80-120g,12.229000000000001,5.43,0.04,"Pasta mixed dishes, excludes macaroni and cheese",quick_carbs,16.26,42.26,45.35,3.03,21.0,19
"Apple, Dried",complex_carbs,243.0,0.93,65.89,0.32,8.7,57.19,87.0,6,4,7,6,6,2,breakfast,80-120g,12.188,3.96,0.0,Dried fruits,fruits,1.53,100.0,1.19,0.05,0.0,17
"Bread, Paratha",complex_carbs,326.0,6.36,45.35,13.2,9.6,4.15,452.0,2,6,6,9,6,2,breakfast,80-120g,12.17,4.9,0.02,Yeast breads,quick_carbs,7.8,55.64,36.44,5.83,1.0,14
"Prune, Dried",complex_carbs,240.0,2.18,63.88,0.38,7.1,38.13,2.0,6,4,7,6,6,2,breakfast,80-120g,12.161000000000001,3.87,0.01,Dried fruits,fruits,3.63,100.0,1.42,0.09,0.0,17
"Taro, Cooked",complex_carbs,141.0,1.57,27.55,2.95,4.3,0.42,142.0,7,2,7,6,4,5,"breakfast, pre_workout",80-120g,12.148,4.16,0.01,Other starchy vegetables,vegetables,4.45,78.16,18.83,0.76,2.0,16
"Tortilla, Flour",complex_carbs,306.0,8.2,49.38,7.99,3.5,3.71,700.0,3,8,6,8,6,0,"breakfast, lunch, dinner",80-120g,12.146,3.82,0.03,Tortillas,other,10.72,64.55,23.5,2.92,0.0,17
"Empanada, No Meat",complex_carbs,265.0,5.75,31.5,13.16,3.4,2.56,399.0,2,7,9,7,6,0,breakfast,80-120g,12.135,3.45,0.02,Turnovers and other grain-based items,other,8.68,47.55,44.69,4.59,4.0,18
"Baked Beans, Vegetarian",complex_carbs,94.0,4.75,21.14,0.37,4.1,7.96,343.0,6,2,4,6,4,5,"breakfast, pre_workout",80-120g,12.123000000000001,9.41,0.05,"Beans, peas, legumes",complex_carbs,20.21,89.96,3.54,0.07,0.0,12
"Quinoa, As To Fat",complex_carbs,146.0,4.2,20.22,5.42,2.7,0.84,184.0,5,4,8,6,4,3,"breakfast, pre_workout",80-120g,12.119000000000002,4.73,0.03,"Pasta, noodles, cooked grains",quick_carbs,11.51,55.4,33.41,1.77,7.0,17
"Quinoa, Fat Added",complex_carbs,146.0,4.2,20.22,5.42,2.7,0.84,184.0,5,4,8,6,4,3,"breakfast, pre_workout",80-120g,12.119000000000002,4.73,0.03,"Pasta, noodles, cooked grains",quick_carbs,11.51,55.4,33.41,1.77,7.0,17
"Pasta, Whole Grain, With Tomato-Based Sauce, Poultry, And Added Vegetables, Home Recipe",complex_carbs,111.0,6.18,18.51,2.04,2.7,2.33,161.0,5,2,9,4,4,3,"breakfast, pre_workout, snack",80-120g,12.100000000000001,8.0,0.06,"Pasta mixed dishes, excludes macaroni and cheese",quick_carbs,22.27,66.7,16.54,0.36,9.0,16
"Kumquat, Raw",complex_carbs,71.0,1.88,15.9,0.86,6.5,9.36,10.0,7,2,4,4,4,5,"breakfast, pre_workout",80-120g,12.1,10.0,0.03,Citrus fruits,fruits,10.59,89.58,10.9,0.1,0.0,13
"Pasta, Whole Grain, With Cream Sauce, Seafood, And Added Vegetables, Ready-To-Heat",complex_carbs,149.0,5.8,16.53,7.23,2.1,0.93,348.0,4,4,10,4,4,3,"breakfast, pre_workout, snack",80-120g,12.09,5.3,0.04,"Pasta mixed dishes, excludes macaroni and cheese",quick_carbs,15.57,44.38,43.67,2.89,26.0,18
"Pretzels, Soft, From School Lunch",complex_carbs,339.0,8.55,70.73,3.16,3.7,0.26,240.0,4,7,6,8,6,0,"breakfast, lunch, dinner",80-120g,12.083000000000002,3.61,0.03,Pretzels/snack mix,other,10.09,83.46,8.39,0.69,0.0,17
"Pasta, Whole Grain, With Tomato-Based Sauce, Seafood, And Added Vegetables, Home Recipe",complex_carbs,106.0,5.72,18.77,1.49,2.7,2.33,172.0,5,2,9,4,4,3,"breakfast, pre_workout, snack",80-120g,12.082,7.94,0.05,"Pasta mixed dishes, excludes macaroni and cheese",quick_carbs,21.58,70.83,12.65,0.2,14.0,16
"Pasta, Whole Grain, With Tomato-Based Sauce And Poultry, Home Recipe",complex_carbs,113.0,6.14,18.74,2.15,2.7,2.54,199.0,5,2,9,4,4,3,"breakfast, pre_workout, snack",80-120g,12.046,7.82,0.05,"Pasta mixed dishes, excludes macaroni and cheese",quick_carbs,21.73,66.34,17.12,0.36,9.0,16
"Bread, Rice",complex_carbs,248.0,4.31,45.78,5.24,4.3,3.53,447.0,5,5,7,6,6,2,breakfast,80-120g,12.041,3.47,0.02,Yeast breads,quick_carbs,6.95,73.84,19.02,0.98,0.0,17
"Bread, Gluten Free",complex_carbs,248.0,4.31,45.78,5.24,4.3,3.53,447.0,5,5,7,6,6,2,breakfast,80-120g,12.041,3.47,0.02,Yeast breads,quick_carbs,6.95,73.84,19.02,0.98,0.0,17
"Pasta, Whole Grain, With Tomato-Based Sauce And Seafood, Home Recipe",complex_carbs,108.0,5.67,19.01,1.6,2.7,2.54,210.0,5,2,9,4,4,3,"breakfast, pre_workout, snack",80-120g,12.024999999999999,7.75,0.05,"Pasta mixed dishes, excludes macaroni and cheese",quick_carbs,21.0,70.41,13.33,0.22,14.0,16
"Fig, Dried",complex_carbs,277.0,3.3,63.9,0.92,9.8,47.9,10.0,4,5,7,6,6,2,breakfast,80-120g,12.019000000000002,4.73,0.01,Dried fruits,fruits,4.77,92.27,2.99,0.14,0.0,16
Chestnuts,complex_carbs,245.0,3.17,52.96,2.2,5.1,10.6,2.0,6,4,7,6,6,2,breakfast,80-120g,12.014000000000001,3.38,0.01,Nuts and seeds,healthy_fats,5.18,86.47,8.08,0.41,0.0,17
"Pasta, Whole Grain, With Cream Sauce And Poultry, Ready-To-Heat",complex_carbs,165.0,6.28,15.93,9.09,2.0,0.73,386.0,3,6,9,5,6,0,"breakfast, pre_workout, snack",80-120g,12.006,5.02,0.04,"Pasta mixed dishes, excludes macaroni and cheese",quick_carbs,15.22,38.62,49.58,3.8,25.0,18
"Blackberries, Frozen",complex_carbs,64.0,1.18,15.67,0.43,5.0,10.67,1.0,7,2,4,4,4,5,"breakfast, pre_workout",80-120g,11.998000000000001,9.66,0.02,Blueberries and other berries,fruits,7.38,97.94,6.05,0.02,0.0,13
Tamarind,complex_carbs,239.0,2.8,62.5,0.6,5.1,38.8,28.0,6,4,7,6,6,2,breakfast,80-120g,11.993000000000002,3.31,0.01,Other fruits and fruit salads,vegetables,4.69,100.0,2.26,0.27,0.0,17
"Jelly Sandwich, On Wheat Bread",complex_carbs,265.0,6.9,55.23,2.39,3.6,23.61,276.0,4,5,9,6,6,0,breakfast,80-120g,11.988,3.96,0.03,Peanut butter and jelly sandwiches,healthy_fats,10.42,83.37,8.12,0.43,0.0,18
"Pasta, Whole Grain, With Tomato-Based Sauce And Poultry, Restaurant",complex_carbs,167.0,5.68,17.36,8.85,2.5,2.35,384.0,3,6,9,5,6,0,"breakfast, pre_workout, snack",80-120g,11.969999999999999,4.9,0.03,"Pasta mixed dishes, excludes macaroni and cheese",quick_carbs,13.6,41.58,47.69,1.25,9.0,18
"Bread, Whole Wheat, With Raisins, Toasted",complex_carbs,319.0,9.48,61.92,4.55,7.2,21.41,528.0,3,6,5,8,6,2,"breakfast, lunch, dinner",80-120g,11.969000000000001,5.23,0.03,Yeast breads,quick_carbs,11.89,77.64,12.84,1.63,6.0,14
