Food_Item,Enhanced_Category,Calories_kcal,Protein_g,Carbohydrates_g,Fat_g,Fiber_g,Sugars_g,Sodium_mg,Weight_Loss_Score,Weight_Gain_Score,Maintenance_Score,Ectomorph_Score,Mesomorph_Score,Endomorph_Score,Meal_Timing,Portion_Recommendation,Overall_Quality,Nutrient_Density_Score,Protein_Efficiency,Original_Category,Somatotype_Category,Protein_Calories_Pct,Carb_Calories_Pct,Fat_Calories_Pct,Saturated_Fat_g,Cholesterol_mg,Total_Score
"Egg Omelet Or Scrambled Egg, With Meat, Tomatoes, And Dark-Green Vegetables, As To Fat",healthy_fats,174.0,11.47,1.46,13.62,0.2,0.52,318.0,4,7,8,5,5,0,"lunch, dinner, snack",30-50g,12.613,6.71,0.07,Eggs and omelets,other,26.37,3.36,70.45,4.11,309.0,19
"Walnuts, Excluding Honey Roasted",healthy_fats,730.0,14.56,10.91,69.74,5.2,2.61,0.0,5,8,6,7,3,4,"lunch, dinner",30-50g,12.613,2.71,0.02,Nuts and seeds,healthy_fats,7.98,5.98,85.98,6.05,0.0,19
"Egg Omelet Or Scrambled Egg, With Meat, Tomatoes, And Dark-Green Vegetables, Fat Added",healthy_fats,174.0,11.47,1.46,13.62,0.2,0.52,318.0,4,7,8,5,5,0,"lunch, dinner, snack",30-50g,12.613,6.71,0.07,Eggs and omelets,other,26.37,3.36,70.45,4.11,309.0,19
"Gordita, Meat, With Beans",healthy_fats,252.0,11.41,16.64,15.59,2.0,0.46,347.0,2,9,9,5,5,0,"breakfast, lunch, dinner",30-50g,12.596,5.32,0.05,Other Mexican mixed dishes,other,18.11,26.41,55.68,4.64,31.0,20
"Egg Omelet Or Scrambled Egg, With Cheese, Made With Oil",healthy_fats,212.0,12.64,1.4,17.36,0.0,0.51,324.0,4,7,7,5,5,2,"lunch, dinner",30-50g,12.588,5.96,0.06,Eggs and omelets,other,23.85,2.64,73.7,5.39,347.0,18
Peanut Butter And Jelly,healthy_fats,432.0,11.18,46.13,25.69,3.0,30.86,228.0,5,9,6,9,3,0,"lunch, dinner",30-50g,12.584,3.28,0.03,Nuts and seeds,healthy_fats,10.35,42.71,53.52,5.16,0.0,20
"Egg, Yolk Only, Cooked, No Added Fat",healthy_fats,327.0,16.15,1.02,28.71,0.0,0.56,164.0,3,8,4,7,8,2,"post_workout, lunch, dinner",30-50g,12.582,4.94,0.05,Eggs and omelets,other,19.76,1.25,79.02,9.52,1082.0,15
"Egg, Yolk Only, Raw",healthy_fats,328.0,16.2,1.02,28.8,0.0,0.56,48.0,3,8,4,7,8,2,"post_workout, lunch, dinner",30-50g,12.582,4.94,0.05,Eggs and omelets,other,19.76,1.24,79.02,9.55,1085.0,15
"Clams, Fried",healthy_fats,230.0,13.07,14.43,12.9,0.5,0.2,386.0,4,7,7,5,5,2,"lunch, dinner",30-50g,12.57,5.9,0.06,Shellfish,lean_proteins,22.73,25.1,50.48,1.8,29.0,18
"Cheese, Swiss",healthy_fats,393.0,27.0,1.44,31.0,0.0,0.0,185.0,3,8,4,7,6,2,"post_workout, lunch, dinner",30-50g,12.561,6.87,0.07,Cheese,dairy_proteins,27.48,1.47,70.99,18.2,93.0,15
"Popcorn, Popped In Oil, No Butter Added",healthy_fats,498.0,8.96,57.87,27.99,10.0,0.54,157.0,3,9,6,9,3,2,"lunch, dinner",30-50g,12.543,3.81,0.02,Popcorn,other,7.2,46.48,50.58,5.03,0.0,18
"Egg Omelet Or Scrambled Egg, With Cheese And Dark-Green Vegetables, Fat Added",healthy_fats,187.0,11.6,1.75,14.89,0.2,0.59,314.0,4,7,8,5,5,0,"lunch, dinner, snack",30-50g,12.493,6.31,0.06,Eggs and omelets,other,24.81,3.74,71.66,5.29,313.0,19
"Egg Omelet Or Scrambled Egg, With Cheese And Dark-Green Vegetables, As To Fat",healthy_fats,187.0,11.6,1.75,14.89,0.2,0.59,314.0,4,7,8,5,5,0,"lunch, dinner, snack",30-50g,12.493,6.31,0.06,Eggs and omelets,other,24.81,3.74,71.66,5.29,313.0,19
"Egg Omelet Or Scrambled Egg, With Cheese And Vegetables Other Than Dark Green And/Or Tomatoes, Fat Added",healthy_fats,188.0,11.63,1.89,14.87,0.2,0.76,305.0,4,7,8,5,5,0,"lunch, dinner, snack",30-50g,12.487,6.29,0.06,Eggs and omelets,other,24.74,4.02,71.19,5.29,313.0,19
"Egg Omelet Or Scrambled Egg, With Cheese And Vegetables Other Than Dark Green And/Or Tomatoes, As To Fat",healthy_fats,188.0,11.63,1.89,14.87,0.2,0.76,305.0,4,7,8,5,5,0,"lunch, dinner, snack",30-50g,12.487,6.29,0.06,Eggs and omelets,other,24.74,4.02,71.19,5.29,313.0,19
"Egg Omelet Or Scrambled Egg, With Cheese, Tomatoes, And Dark-Green Vegetables, Fat Added",healthy_fats,186.0,11.43,1.83,14.77,0.2,0.72,308.0,4,7,8,5,5,0,"lunch, dinner, snack",30-50g,12.475000000000001,6.25,0.06,Eggs and omelets,other,24.58,3.94,71.47,5.25,310.0,19
"Egg Omelet Or Scrambled Egg, With Cheese, Tomatoes, And Dark-Green Vegetables, As To Fat",healthy_fats,186.0,11.43,1.83,14.77,0.2,0.72,308.0,4,7,8,5,5,0,"lunch, dinner, snack",30-50g,12.475000000000001,6.25,0.06,Eggs and omelets,other,24.58,3.94,71.47,5.25,310.0,19
"Egg Omelet Or Scrambled Egg, With Cheese And Tomatoes, Fat Added",healthy_fats,186.0,11.39,1.86,14.86,0.2,0.83,305.0,4,7,8,5,5,0,"lunch, dinner, snack",30-50g,12.469000000000001,6.23,0.06,Eggs and omelets,other,24.49,4.0,71.9,5.29,313.0,19
"Egg Omelet Or Scrambled Egg, With Cheese And Tomatoes, As To Fat",healthy_fats,186.0,11.39,1.86,14.86,0.2,0.83,305.0,4,7,8,5,5,0,"lunch, dinner, snack",30-50g,12.469000000000001,6.23,0.06,Eggs and omelets,other,24.49,4.0,71.9,5.29,313.0,19
"Egg Omelet Or Scrambled Egg, Made With Animal Fat Or Meat Drippings",healthy_fats,188.0,11.7,0.9,15.3,0.0,0.19,268.0,5,7,7,5,5,0,"lunch, dinner, snack",30-50g,12.466000000000001,6.22,0.06,Eggs and omelets,other,24.89,1.91,73.24,5.3,389.0,19
"Egg, Whole, Fried With Animal Fat Or Meat Drippings",healthy_fats,188.0,11.7,0.9,15.3,0.0,0.19,268.0,5,7,7,5,5,0,"lunch, dinner, snack",30-50g,12.466000000000001,6.22,0.06,Eggs and omelets,other,24.89,1.91,73.24,5.3,389.0,19
"Chocolate Candy, Candy Shell With Nuts",healthy_fats,506.0,11.02,60.17,25.45,3.4,52.0,122.0,5,9,6,9,3,0,"lunch, dinner",30-50g,12.455,2.85,0.02,Candy containing chocolate,energy_dense,8.71,47.57,45.27,13.3,4.0,20
"Avocado, For Use On A Sandwich",healthy_fats,160.0,2.0,8.53,14.66,6.7,0.66,7.0,5,5,8,5,5,2,snack,30-50g,12.432,5.44,0.01,Vegetables on a sandwich,vegetables,5.0,21.32,82.46,2.13,0.0,18
"Avocado, Raw",healthy_fats,160.0,2.0,8.53,14.66,6.7,0.66,7.0,5,5,8,5,5,2,snack,30-50g,12.432,5.44,0.01,Other vegetables and combinations,vegetables,5.0,21.32,82.46,2.13,0.0,18
"Egg Omelet Or Scrambled Egg, With Meat, Made With Butter",healthy_fats,190.0,12.74,0.99,15.04,0.0,0.31,366.0,4,7,6,5,5,2,"lunch, dinner, snack",30-50g,12.413,6.71,0.07,Eggs and omelets,other,26.82,2.08,71.24,5.94,359.0,17
Chitterlings,healthy_fats,231.0,12.39,0.0,20.16,0.0,0.0,325.0,4,7,7,5,5,2,"lunch, dinner",30-50g,12.408,5.36,0.05,Liver and organ meats,other,21.45,0.0,78.55,9.44,275.0,18
"Egg, Whole, Fried, From Fast Food / Restaurant",healthy_fats,192.0,11.56,0.9,15.81,0.0,0.19,228.0,5,7,7,5,5,0,"lunch, dinner, snack",30-50g,12.406,6.02,0.06,Eggs and omelets,other,24.08,1.88,74.11,3.85,383.0,19
"Egg, Whole, Fried With Oil",healthy_fats,192.0,11.56,0.9,15.81,0.0,0.19,228.0,5,7,7,5,5,0,"lunch, dinner, snack",30-50g,12.406,6.02,0.06,Eggs and omelets,other,24.08,1.88,74.11,3.85,383.0,19
"Egg Omelet Or Scrambled Egg, From Fast Food / Restaurant",healthy_fats,192.0,11.56,0.9,15.81,0.0,0.19,228.0,5,7,7,5,5,0,"lunch, dinner, snack",30-50g,12.406,6.02,0.06,Eggs and omelets,other,24.08,1.88,74.11,3.85,383.0,19
"Egg Omelet Or Scrambled Egg, Made With Oil",healthy_fats,192.0,11.56,0.9,15.81,0.0,0.19,228.0,5,7,7,5,5,0,"lunch, dinner, snack",30-50g,12.406,6.02,0.06,Eggs and omelets,other,24.08,1.88,74.11,3.85,383.0,19
"Egg Omelet Or Scrambled Egg, With Meat, As To Fat Type",healthy_fats,193.0,12.71,0.99,15.35,0.0,0.28,353.0,4,7,6,5,5,2,"lunch, dinner, snack",30-50g,12.377,6.59,0.07,Eggs and omelets,other,26.34,2.05,71.58,4.64,350.0,17
"Egg Omelet Or Scrambled Egg, With Meat, As To Fat",healthy_fats,193.0,12.71,0.99,15.35,0.0,0.28,353.0,4,7,6,5,5,2,"lunch, dinner, snack",30-50g,12.377,6.59,0.07,Eggs and omelets,other,26.34,2.05,71.58,4.64,350.0,17
"Egg Omelet Or Scrambled Egg, With Meat, Made With Animal Fat Or Meat Drippings",healthy_fats,196.0,12.82,0.98,15.61,0.0,0.27,370.0,4,7,6,5,5,2,"lunch, dinner, snack",30-50g,12.362,6.54,0.07,Eggs and omelets,other,26.16,2.0,71.68,5.37,351.0,17
"Egg Omelet Or Scrambled Egg, With Cheese, Made With Margarine",healthy_fats,194.0,12.65,1.45,15.35,0.0,0.51,364.0,4,7,6,5,5,2,"lunch, dinner, snack",30-50g,12.356,6.52,0.07,Eggs and omelets,other,26.08,2.99,71.21,5.36,347.0,17
"Cheese, Cheddar, Reduced Sodium",healthy_fats,398.0,24.35,1.91,32.62,0.0,0.49,21.0,3,8,4,7,6,2,"post_workout, lunch, dinner",30-50g,12.336,6.12,0.06,Cheese,dairy_proteins,24.47,1.92,73.76,20.77,100.0,15
"Egg Omelet Or Scrambled Egg, With Cheese, Meat, And Dark-Green Vegetables, As To Fat",healthy_fats,199.0,12.68,1.6,15.82,0.1,0.58,381.0,4,7,6,5,5,2,"lunch, dinner, snack",30-50g,12.326,6.42,0.06,Eggs and omelets,other,25.49,3.22,71.55,5.59,311.0,17
"Egg Omelet Or Scrambled Egg, With Cheese, Meat, And Dark-Green Vegetables, Fat Added",healthy_fats,199.0,12.68,1.6,15.82,0.1,0.58,381.0,4,7,6,5,5,2,"lunch, dinner, snack",30-50g,12.326,6.42,0.06,Eggs and omelets,other,25.49,3.22,71.55,5.59,311.0,17
"Egg Omelet Or Scrambled Egg, With Cheese, Meat, And Vegetables Other Than Dark-Green And/Or Tomatoes, Fat Added",healthy_fats,200.0,12.7,1.67,15.81,0.1,0.67,376.0,4,7,6,5,5,2,"lunch, dinner, snack",30-50g,12.32,6.4,0.06,Eggs and omelets,other,25.4,3.34,71.14,5.59,311.0,17
"Egg Omelet Or Scrambled Egg, With Cheese, Meat, And Vegetables Other Than Dark-Green And/Or Tomatoes, As To Fat",healthy_fats,200.0,12.7,1.67,15.81,0.1,0.67,376.0,4,7,6,5,5,2,"lunch, dinner, snack",30-50g,12.32,6.4,0.06,Eggs and omelets,other,25.4,3.34,71.14,5.59,311.0,17
"Cashews, Lightly Salted",healthy_fats,581.0,14.78,31.55,47.72,2.9,4.84,208.0,3,9,6,9,3,2,"lunch, dinner",30-50g,12.312000000000001,3.04,0.03,Nuts and seeds,healthy_fats,10.18,21.72,73.92,9.24,0.0,18
"Cashews, Unsalted",healthy_fats,584.0,14.85,31.71,47.96,2.9,4.86,16.0,3,9,6,9,3,2,"lunch, dinner",30-50g,12.312000000000001,3.04,0.03,Nuts and seeds,healthy_fats,10.17,21.72,73.91,9.28,0.0,18
"Egg Omelet Or Scrambled Egg, With Cheese, Meat, And Tomatoes, Fat Added",healthy_fats,199.0,12.58,1.66,15.8,0.1,0.71,376.0,4,7,6,5,5,2,"lunch, dinner, snack",30-50g,12.311,6.37,0.06,Eggs and omelets,other,25.29,3.34,71.46,5.59,311.0,17
"Egg Omelet Or Scrambled Egg, With Cheese, Meat, And Tomatoes, As To Fat",healthy_fats,199.0,12.58,1.66,15.8,0.1,0.71,376.0,4,7,6,5,5,2,"lunch, dinner, snack",30-50g,12.311,6.37,0.06,Eggs and omelets,other,25.29,3.34,71.46,5.59,311.0,17
"Egg Omelet Or Scrambled Egg, With Cheese And Meat, As To Fat",healthy_fats,209.0,13.27,1.43,16.74,0.0,0.55,399.0,4,7,6,5,5,2,"lunch, dinner",30-50g,12.305,6.35,0.06,Eggs and omelets,other,25.4,2.74,72.09,5.92,330.0,17
"Egg Omelet Or Scrambled Egg, With Cheese And Meat, As To Fat Type",healthy_fats,209.0,13.27,1.43,16.74,0.0,0.55,399.0,4,7,6,5,5,2,"lunch, dinner",30-50g,12.305,6.35,0.06,Eggs and omelets,other,25.4,2.74,72.09,5.92,330.0,17
Almond Paste,healthy_fats,458.0,9.0,47.81,27.74,4.8,36.25,9.0,3,9,6,9,3,2,"lunch, dinner",30-50g,12.303,3.01,0.02,Nuts and seeds,healthy_fats,7.86,41.76,54.51,2.63,0.0,18
"Egg Omelet Or Scrambled Egg, With Cheese, Made With Butter",healthy_fats,203.0,12.69,1.41,16.34,0.0,0.54,354.0,4,7,6,5,5,2,"lunch, dinner",30-50g,12.275,6.25,0.06,Eggs and omelets,other,25.0,2.78,72.44,7.23,360.0,17
Chicken Or Turkey Souffle,healthy_fats,171.0,11.72,5.59,11.33,0.1,2.23,380.0,4,7,7,5,5,0,"lunch, dinner, snack",30-50g,12.273,6.91,0.07,Poultry mixed dishes,other,27.42,13.08,59.63,5.19,158.0,18
"Cheese, American, Reduced Sodium",healthy_fats,376.0,22.2,1.6,31.19,0.0,0.45,7.0,3,8,4,7,6,2,"post_workout, lunch, dinner",30-50g,12.27,5.9,0.06,Cheese,dairy_proteins,23.62,1.7,74.66,19.65,94.0,15
Stuffed Grape Leaves With Lamb And Rice,healthy_fats,271.0,8.17,11.89,21.52,3.3,2.39,71.0,3,8,9,5,5,0,"lunch, dinner",30-50g,12.269,4.23,0.03,Meat mixed dishes,other,12.06,17.55,71.47,5.56,25.0,20
Dark Chocolate Candy With Nuts,healthy_fats,560.0,8.26,52.18,36.27,7.9,37.88,19.0,3,9,6,9,3,2,"lunch, dinner",30-50g,12.267,2.89,0.01,Candy containing chocolate,energy_dense,5.9,37.27,58.29,16.01,6.0,18
"Dark Chocolate Candy With Nuts, Other,",healthy_fats,560.0,8.26,52.18,36.27,7.9,37.88,19.0,3,9,6,9,3,2,"lunch, dinner",30-50g,12.267,2.89,0.01,Candy containing chocolate,energy_dense,5.9,37.27,58.29,16.01,6.0,18
"Egg Omelet Or Scrambled Egg, With Cheese And Meat, Made With Oil",healthy_fats,215.0,13.26,1.42,17.39,0.0,0.54,383.0,4,7,6,5,5,2,"lunch, dinner",30-50g,12.251,6.17,0.06,Eggs and omelets,other,24.67,2.64,72.8,5.42,327.0,17
"Tortilla Chips, Reduced Sodium",healthy_fats,489.0,9.35,68.08,19.84,4.5,0.72,13.0,3,9,6,9,3,2,"lunch, dinner",30-50g,12.248999999999999,2.83,0.02,"Tortilla, corn, other chips",processed_foods,7.65,55.69,36.52,2.73,0.0,18
"Egg Omelet Or Scrambled Egg, With Cheese, Made With Animal Fat Or Meat Drippings",healthy_fats,209.0,12.77,1.4,16.91,0.0,0.51,359.0,4,7,6,5,5,2,"lunch, dinner",30-50g,12.233,6.11,0.06,Eggs and omelets,other,24.44,2.68,72.82,6.66,352.0,17
"Duck Egg, Cooked",healthy_fats,224.0,11.96,1.36,18.55,0.0,0.88,264.0,5,7,7,5,5,0,"lunch, dinner",30-50g,12.202,5.34,0.05,Eggs and omelets,other,21.36,2.43,74.53,4.93,828.0,19
Taco Or Tostada Salad With Meat And Sour Cream,healthy_fats,181.0,6.91,15.12,10.4,2.5,2.0,286.0,3,6,10,5,5,0,"breakfast, pre_workout, snack",30-50g,12.16,5.2,0.04,Burritos and tacos,other,15.27,33.41,51.71,3.86,20.0,19
"Popcorn, Microwave, Low Sodium",healthy_fats,496.0,8.93,57.64,27.88,9.9,0.54,310.0,2,9,6,9,3,2,"lunch, dinner",30-50g,12.14,3.8,0.02,Popcorn,other,7.2,46.48,50.59,5.01,0.0,17
Chicken Or Turkey Salad With Nuts And/Or Fruits,healthy_fats,235.0,12.51,6.11,17.91,1.0,4.26,391.0,4,7,6,5,5,2,"lunch, dinner",30-50g,12.125,5.75,0.05,Poultry mixed dishes,other,21.29,10.4,68.59,2.82,53.0,17
"Pot Pie, Chicken",healthy_fats,255.0,9.24,23.95,13.54,2.0,3.33,375.0,0,9,9,7,5,0,"breakfast, lunch, dinner",30-50g,12.123,4.41,0.04,Poultry mixed dishes,other,14.49,37.57,47.79,4.6,29.0,18
Beef Wellington,healthy_fats,368.0,19.16,10.25,27.43,0.4,0.12,182.0,3,8,4,7,6,2,"post_workout, lunch, dinner",30-50g,12.096,5.32,0.05,Meat mixed dishes,other,20.83,11.14,67.08,9.56,83.0,15
"Octopus Salad, Puerto Rican Style",healthy_fats,170.0,9.67,5.56,11.95,1.0,2.13,129.0,3,7,8,5,5,0,"lunch, dinner, snack",30-50g,12.084,6.28,0.06,Seafood mixed dishes,lean_proteins,22.75,13.08,63.26,1.9,29.0,18
Peanut Butter And Chocolate Spread,healthy_fats,498.0,11.66,42.76,34.48,3.0,34.1,304.0,4,9,6,9,3,0,"lunch, dinner",30-50g,12.082,2.94,0.02,Nuts and seeds,healthy_fats,9.37,34.35,62.31,7.93,0.0,19
"Guacamole,",healthy_fats,155.0,1.95,8.45,14.18,6.5,0.72,344.0,4,5,8,5,5,2,snack,30-50g,12.035,5.45,0.01,"Dips, gravies, other sauces",other,5.03,21.81,82.34,2.06,0.0,17
"Candy, Nougat With Nuts",healthy_fats,444.0,8.38,72.64,13.34,3.6,42.64,132.0,3,9,7,9,3,0,"lunch, dinner",30-50g,12.01,2.7,0.02,Candy not containing chocolate,energy_dense,7.55,65.44,27.04,3.24,0.0,19
"Beef, Sandwich Steak",healthy_fats,326.0,18.26,0.0,27.59,0.0,0.0,359.0,2,8,3,7,8,2,"post_workout, lunch, dinner",30-50g,11.98,5.6,0.06,"Beef, excludes ground",other,22.4,0.0,76.17,11.6,73.0,13
Pine Nuts,healthy_fats,673.0,13.69,13.08,68.37,3.7,3.59,2.0,5,8,6,7,3,2,"lunch, dinner",30-50g,11.974,2.58,0.02,Nuts and seeds,healthy_fats,8.14,7.77,91.43,4.9,0.0,19
Guacamole With Tomatoes,healthy_fats,145.0,1.87,8.09,13.09,6.1,0.87,317.0,5,3,8,5,3,5,snack,30-50g,11.950000000000001,5.5,0.01,"Dips, gravies, other sauces",other,5.16,22.32,81.25,1.9,0.0,16
"Egg Salad, Made With Mayonnaise-Type Salad Dressing",healthy_fats,174.0,10.07,3.93,12.83,0.0,2.95,385.0,4,7,7,5,5,0,"lunch, dinner, snack",30-50g,11.937,5.79,0.06,Eggs and omelets,other,23.15,9.03,66.36,3.28,299.0,18
"French Toast, Gluten Free",healthy_fats,264.0,7.79,30.62,12.21,2.2,9.17,300.0,1,7,10,7,5,0,breakfast,30-50g,11.934,3.78,0.03,"Pancakes, waffles, French toast",quick_carbs,11.8,46.39,41.63,3.33,177.0,18
"Peanut Butter And Jelly Sandwich, With Regular Peanut Butter, Reduced Sugar Jelly, On White Bread",healthy_fats,341.0,11.4,39.45,16.61,2.9,11.11,363.0,2,9,5,9,5,0,"lunch, dinner",30-50g,11.857,4.19,0.03,Peanut butter and jelly sandwiches,healthy_fats,13.37,46.28,43.84,3.39,0.0,16
"Chicken, Tail",healthy_fats,454.0,20.36,0.0,40.68,0.0,0.0,65.0,3,8,4,7,6,2,"post_workout, lunch, dinner",30-50g,11.844000000000001,4.48,0.04,"Chicken, whole pieces",lean_proteins,17.94,0.0,80.64,11.42,83.0,15
"Egg, Yolk Only, Cooked, As To Fat",healthy_fats,357.0,15.12,0.96,32.56,0.0,0.53,172.0,3,8,4,7,6,2,"post_workout, lunch, dinner",30-50g,11.772,4.24,0.04,Eggs and omelets,other,16.94,1.08,82.08,10.4,1016.0,15
"Egg, Yolk Only, Cooked, Fat Added",healthy_fats,357.0,15.12,0.96,32.56,0.0,0.53,172.0,3,8,4,7,6,2,"post_workout, lunch, dinner",30-50g,11.772,4.24,0.04,Eggs and omelets,other,16.94,1.08,82.08,10.4,1016.0,15
Nutella Sandwich On White Bread,healthy_fats,362.0,8.03,53.78,12.68,3.4,22.28,308.0,2,9,7,9,3,0,"lunch, dinner",30-50g,11.748,3.16,0.02,Peanut butter and jelly sandwiches,healthy_fats,8.87,59.43,31.52,10.42,0.0,18
"Cereal Or Granola Bar, With Yogurt Coating (General Mills Nature Valley Chewy Granola Bar)",healthy_fats,423.0,5.71,74.29,11.43,4.4,40.0,271.0,3,7,7,9,3,2,flexible,30-50g,11.717,2.39,0.01,Cereal bars,quick_carbs,5.4,70.25,24.32,1.37,0.0,17
"Gnocchi, Cheese",healthy_fats,178.0,8.51,9.38,11.96,0.2,0.14,263.0,3,7,8,5,5,0,"lunch, dinner, snack",30-50g,11.667,4.89,0.05,"Pasta mixed dishes, excludes macaroni and cheese",quick_carbs,19.12,21.08,60.47,4.34,68.0,18
"Gordita, With Beans",healthy_fats,207.0,5.83,20.17,11.81,2.9,0.6,365.0,2,6,9,7,5,0,breakfast,30-50g,11.666,4.22,0.03,Other Mexican mixed dishes,other,11.27,38.98,51.35,3.14,8.0,17
"Cookie, Multigrain, High Fiber",healthy_fats,464.0,9.8,66.7,17.6,3.1,27.52,251.0,3,9,6,9,3,0,"lunch, dinner",30-50g,11.634,2.78,0.02,Cookies and brownies,energy_dense,8.45,57.5,34.14,12.69,0.0,18
"Cookie, Granola",healthy_fats,464.0,9.8,66.7,17.6,3.1,27.52,251.0,3,9,6,9,3,0,"lunch, dinner",30-50g,11.634,2.78,0.02,Cookies and brownies,energy_dense,8.45,57.5,34.14,12.69,0.0,18
Eggplant Dip,healthy_fats,183.0,4.8,8.15,14.98,3.9,2.81,209.0,5,5,8,5,5,0,snack,30-50g,11.625,4.75,0.03,"Dips, gravies, other sauces",other,10.49,17.81,73.67,2.19,0.0,18
"Pot Pie, Beef",healthy_fats,271.0,8.92,23.95,15.37,2.0,3.33,374.0,0,9,8,7,5,0,"breakfast, lunch, dinner",30-50g,11.609,4.03,0.03,Meat mixed dishes,other,13.17,35.35,51.04,5.45,22.0,17
"Cereal Or Granola Bar, Coated With Non-Chocolate Coating",healthy_fats,508.0,10.2,53.4,31.1,2.8,23.74,193.0,3,9,6,9,3,0,"lunch, dinner",30-50g,11.568,2.56,0.02,Cereal bars,quick_carbs,8.03,42.05,55.1,17.01,12.0,18
"Cereal Or Granola Bar With Nuts, Chocolate Coated",healthy_fats,536.0,9.6,54.1,31.2,3.8,23.63,193.0,3,9,6,9,3,0,"lunch, dinner",30-50g,11.55,2.5,0.02,Cereal bars,quick_carbs,7.16,40.37,52.39,17.07,12.0,18
"Popcorn, Popped In Oil, With Added Butter",healthy_fats,525.0,7.69,49.13,35.19,8.4,0.51,223.0,3,7,6,9,3,2,flexible,30-50g,11.518,3.06,0.01,Popcorn,other,5.86,37.43,60.33,9.21,21.0,16
"Cashews, Salted",healthy_fats,578.0,14.7,31.4,47.48,2.9,4.81,399.0,2,9,5,9,3,2,"lunch, dinner",30-50g,11.512,3.04,0.03,Nuts and seeds,healthy_fats,10.17,21.73,73.93,9.19,0.0,16
Cereal Or Granola Bar (Quaker Granola Bites),healthy_fats,451.0,7.17,66.27,17.5,5.7,30.0,167.0,3,7,6,9,3,2,flexible,30-50g,11.455000000000002,2.85,0.02,Cereal bars,quick_carbs,6.36,58.78,34.92,9.89,0.0,16
"Ladoo, Round Ball",healthy_fats,411.0,6.92,46.74,22.25,4.0,29.8,140.0,3,7,6,9,3,2,flexible,30-50g,11.398,2.66,0.02,Candy not containing chocolate,energy_dense,6.73,45.49,48.72,11.4,58.0,16
"Pan Dulce, No Topping",healthy_fats,367.0,9.42,56.38,11.58,2.3,12.5,228.0,1,9,7,9,3,0,"lunch, dinner",30-50g,11.357,3.19,0.03,"Doughnuts, sweet rolls, pastries",healthy_fats,10.27,61.45,28.4,2.18,30.0,17
"Pan Dulce,",healthy_fats,371.0,9.07,56.36,12.2,2.2,14.09,231.0,1,9,7,9,3,0,"lunch, dinner",30-50g,11.312000000000001,3.04,0.02,"Doughnuts, sweet rolls, pastries",healthy_fats,9.78,60.77,29.6,2.31,29.0,17
"Stuffed Pepper, With Meat",healthy_fats,198.0,9.2,4.23,15.87,0.7,1.59,288.0,3,7,7,5,5,0,"lunch, dinner, snack",30-50g,11.3,5.0,0.05,Vegetable dishes,other,18.59,8.55,72.14,4.74,31.0,17
"Pan Dulce, With Sugar Topping",healthy_fats,374.0,8.73,56.35,12.82,2.1,15.68,235.0,1,9,7,9,3,0,"lunch, dinner",30-50g,11.27,2.9,0.02,"Doughnuts, sweet rolls, pastries",healthy_fats,9.34,60.27,30.85,2.44,28.0,17
Dark Chocolate Candy,healthy_fats,550.0,5.09,59.97,32.2,7.2,46.14,23.0,3,7,6,9,3,2,flexible,30-50g,11.269,2.23,0.01,Candy containing chocolate,energy_dense,3.7,43.61,52.69,18.99,7.0,16
"Dark Chocolate Candy, Other,",healthy_fats,550.0,5.09,59.97,32.2,7.2,46.14,23.0,3,7,6,9,3,2,flexible,30-50g,11.269,2.23,0.01,Candy containing chocolate,energy_dense,3.7,43.61,52.69,18.99,7.0,16
"Pan Dulce, With Raisins And Icing",healthy_fats,368.0,8.29,58.57,11.39,2.2,19.6,214.0,1,9,7,9,3,0,"lunch, dinner",30-50g,11.255,2.85,0.02,"Doughnuts, sweet rolls, pastries",healthy_fats,9.01,63.66,27.86,2.14,26.0,17
"Potato Chips, Unsalted",healthy_fats,537.0,6.25,59.66,30.3,5.4,0.19,7.0,3,7,6,9,3,2,flexible,30-50g,11.251000000000001,2.17,0.01,Potato chips,processed_foods,4.66,44.44,50.78,5.27,0.0,16
"Cereal Or Granola Bar, With Coconut, Chocolate Coated",healthy_fats,531.0,5.2,55.2,32.2,6.2,34.27,152.0,3,7,6,9,3,2,flexible,30-50g,11.245000000000001,2.15,0.01,Cereal bars,quick_carbs,3.92,41.58,54.58,22.72,0.0,16
Corn Nuts,healthy_fats,446.0,8.5,71.86,15.64,6.9,0.61,564.0,2,8,5,9,3,2,"lunch, dinner",30-50g,11.235,3.45,0.02,"Tortilla, corn, other chips",processed_foods,7.62,64.45,31.56,2.43,0.0,15
Beef With Sweet And Sour Sauce,healthy_fats,211.0,9.29,14.22,12.81,0.6,8.42,346.0,2,7,8,5,5,0,"lunch, dinner",30-50g,11.207,4.69,0.04,Stir-fry and soy-based sauce mixtures,other,17.61,26.96,54.64,3.08,29.0,17
Chocolate Hazelnut Spread,healthy_fats,539.0,5.41,62.36,29.73,5.4,54.05,41.0,3,7,6,9,3,2,flexible,30-50g,11.203,2.01,0.01,"Jams, syrups, toppings",other,4.01,46.28,49.64,28.42,0.0,16
"Potato Chips, Lightly Salted",healthy_fats,559.0,6.71,53.43,35.32,4.2,0.34,264.0,3,7,6,9,3,2,flexible,30-50g,11.185,1.95,0.01,Potato chips,processed_foods,4.8,38.23,56.87,5.48,0.0,16
